[2026-05-11 11:02:48] #0001/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-11 22:44:32] #1502/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 22:44:57] #1503/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:45:14] #1504/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 22:45:48] #1505/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-11 22:46:32] #1506/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 22:48:55] #1507/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.224 | conf=0.950 | gap=0.910
[2026-05-11 22:49:34] #1508/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-11 22:51:55] #1509/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:52:28] #1510/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 22:53:03] #1511/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-11 22:54:01] #1512/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.351 | conf=0.920 | gap=0.870
[2026-05-11 22:54:26] #1513/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.571 | conf=0.850 | gap=0.750
[2026-05-11 22:54:55] #1514/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.509 | conf=0.874 | gap=0.821
[2026-05-11 22:55:09] #1515/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.112 | conf=0.980 | gap=0.970
[2026-05-11 22:55:25] #1516/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-11 22:55:52] #1517/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.780 | conf=0.700 | gap=0.450
[2026-05-11 22:56:19] #1518/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.343 | conf=0.926 | gap=0.895
[2026-05-11 22:57:08] #1519/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 22:57:39] #1520/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 22:57:56] #1521/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.324 | conf=0.920 | gap=0.860
[2026-05-11 22:58:28] #1522/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 22:59:04] #1523/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-11 22:59:32] #1524/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 22:59:58] #1525/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.224 | conf=0.950 | gap=0.910
[2026-05-11 23:00:57] #1526/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.056 | conf=0.990 | gap=0.980
[2026-05-11 23:01:45] #1527/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.100 | conf=0.979 | gap=0.959
[2026-05-11 23:02:03] #1528/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.926 | conf=0.650 | gap=0.400
[2026-05-11 23:02:50] #1529/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 23:03:42] #1530/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.611 | conf=0.700 | gap=0.400
[2026-05-11 23:04:27] #1531/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.224 | conf=0.950 | gap=0.910
[2026-05-11 23:04:53] #1532/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:05:17] #1533/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:05:42] #1534/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:06:09] #1535/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-11 23:07:24] #1536/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.483 | conf=0.837 | gap=0.684
[2026-05-11 23:07:58] #1537/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.351 | conf=0.920 | gap=0.870
[2026-05-11 23:08:35] #1538/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-11 23:09:03] #1539/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:09:40] #1540/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 23:10:06] #1541/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-11 23:10:25] #1542/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 23:11:00] #1543/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-11 23:11:38] #1544/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 23:12:13] #1545/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 23:12:26] #1546/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.112 | conf=0.980 | gap=0.970
[2026-05-11 23:12:57] #1547/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.225 | conf=0.960 | gap=0.949
[2026-05-11 23:13:12] #1548/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.624 | conf=0.820 | gap=0.700
[2026-05-11 23:13:44] #1549/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:15:19] #1550/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.688 | conf=0.550 | gap=0.100
[2026-05-11 23:16:51] #1551/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 23:17:38] #1552/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.161 | conf=0.970 | gap=0.950
[2026-05-11 23:18:09] #1553/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 23:18:44] #1554/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 23:19:20] #1555/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-11 23:19:52] #1556/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 23:20:35] #1557/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-11 23:21:00] #1558/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 23:21:22] #1559/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 23:22:03] #1560/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:22:19] #1561/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.435 | conf=0.880 | gap=0.780
[2026-05-11 23:23:03] #1562/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-11 23:23:35] #1563/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 23:24:02] #1564/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.509 | conf=0.874 | gap=0.821
[2026-05-11 23:24:49] #1565/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-11 23:25:17] #1566/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-11 23:27:21] #1567/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 23:28:13] #1568/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-11 23:28:44] #1569/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 23:29:08] #1570/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 23:30:30] #1571/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.367 | conf=0.880 | gap=0.760
[2026-05-11 23:31:32] #1572/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.825 | conf=0.650 | gap=0.350
[2026-05-11 23:32:18] #1573/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:32:36] #1574/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.435 | conf=0.880 | gap=0.780
[2026-05-11 23:33:02] #1575/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:34:30] #1576/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.517 | conf=0.850 | gap=0.730
[2026-05-11 23:35:00] #1577/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 23:35:47] #1578/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-11 23:36:35] #1579/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-11 23:37:38] #1580/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.405 | conf=0.900 | gap=0.830
[2026-05-11 23:38:39] #1581/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 23:39:24] #1582/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-11 23:39:48] #1583/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 23:40:29] #1584/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.119 | conf=0.980 | gap=0.970
[2026-05-11 23:41:16] #1585/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-11 23:42:47] #1586/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 23:43:27] #1587/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:43:56] #1588/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=1.025 | conf=0.650 | gap=0.500
[2026-05-11 23:44:26] #1589/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-11 23:45:10] #1590/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-11 23:46:13] #1591/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.517 | conf=0.850 | gap=0.730
[2026-05-11 23:46:57] #1592/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.255 | conf=0.949 | gap=0.929
[2026-05-11 23:47:42] #1593/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.496 | conf=0.880 | gap=0.810
[2026-05-11 23:48:05] #1594/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:49:29] #1595/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.389 | conf=0.900 | gap=0.820
[2026-05-11 23:50:18] #1596/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.435 | conf=0.880 | gap=0.780
[2026-05-11 23:50:44] #1597/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.648 | conf=0.820 | gap=0.720
[2026-05-11 23:52:18] #1598/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 23:54:42] #1599/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 23:55:31] #1600/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-11 23:55:55] #1601/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:56:58] #1602/06057 | true=Stand(0) | pred=Talk-stand(3) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:57:28] #1603/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-11 23:57:50] #1604/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:58:14] #1605/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 00:01:21] #1606/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.329 | conf=0.930 | gap=0.900
[2026-05-12 00:02:22] #1607/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 00:03:11] #1608/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 00:03:34] #1609/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.996 | conf=0.550 | gap=0.200
[2026-05-12 00:04:18] #1610/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.639 | conf=0.800 | gap=0.700
[2026-05-12 00:04:58] #1611/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.362 | conf=0.920 | gap=0.880
[2026-05-12 00:05:28] #1612/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 00:06:23] #1613/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 00:06:48] #1614/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 00:07:16] #1615/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.466 | conf=0.850 | gap=0.710
[2026-05-12 00:07:47] #1616/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 00:08:34] #1617/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 00:08:58] #1618/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 00:09:23] #1619/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 00:09:36] #1620/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 00:10:07] #1621/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 00:10:55] #1622/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.466 | conf=0.850 | gap=0.710
[2026-05-12 00:11:49] #1623/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 00:12:20] #1624/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 00:12:49] #1625/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.999 | conf=0.650 | gap=0.500
[2026-05-12 00:13:18] #1626/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-12 00:14:03] #1627/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.161 | conf=0.970 | gap=0.950
[2026-05-12 00:14:47] #1628/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-12 00:15:13] #1629/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 00:15:24] #1630/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.211 | conf=0.960 | gap=0.939
[2026-05-12 00:16:13] #1631/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 00:16:26] #1632/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.351 | conf=0.920 | gap=0.870
[2026-05-12 00:17:10] #1633/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 00:17:35] #1634/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.161 | conf=0.970 | gap=0.950
[2026-05-12 00:18:21] #1635/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.200 | conf=0.955 | gap=0.915
[2026-05-12 00:19:44] #1636/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 00:20:10] #1637/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 00:21:32] #1638/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.316 | conf=0.920 | gap=0.850
[2026-05-12 00:22:29] #1639/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 00:22:57] #1640/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.520 | conf=0.859 | gap=0.758
[2026-05-12 00:23:27] #1641/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-12 00:24:01] #1642/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 00:24:22] #1643/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.463 | conf=0.867 | gap=0.765
[2026-05-12 00:25:15] #1644/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-12 00:25:37] #1645/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 00:26:04] #1646/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 00:26:37] #1647/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.574 | conf=0.850 | gap=0.770
[2026-05-12 00:27:30] #1648/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.389 | conf=0.900 | gap=0.820
[2026-05-12 00:28:03] #1649/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.571 | conf=0.850 | gap=0.750
[2026-05-12 00:28:50] #1650/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.517 | conf=0.850 | gap=0.730
[2026-05-12 00:29:15] #1651/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.471 | conf=0.880 | gap=0.800
[2026-05-12 00:29:58] #1652/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 00:31:02] #1653/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.316 | conf=0.920 | gap=0.850
[2026-05-12 00:31:37] #1654/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.435 | conf=0.880 | gap=0.780
[2026-05-12 00:32:08] #1655/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.254 | conf=0.940 | gap=0.890
[2026-05-12 00:32:40] #1656/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.329 | conf=0.930 | gap=0.900
[2026-05-12 00:33:30] #1657/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 00:34:15] #1658/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 00:34:40] #1659/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-12 00:35:26] #1660/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.466 | conf=0.859 | gap=0.737
[2026-05-12 00:35:50] #1661/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 00:37:50] #1662/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 00:38:03] #1663/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 00:38:38] #1664/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 00:39:27] #1665/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 00:39:57] #1666/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 00:40:50] #1667/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 00:41:32] #1668/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.298 | conf=0.939 | gap=0.918
[2026-05-12 00:42:07] #1669/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-12 00:42:33] #1670/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 00:43:18] #1671/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 00:43:33] #1672/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-12 00:44:08] #1673/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 00:44:38] #1674/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.482 | conf=0.880 | gap=0.810
[2026-05-12 00:45:01] #1675/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 00:47:27] #1676/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.429 | conf=0.909 | gap=0.879
[2026-05-12 00:47:54] #1677/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 00:48:38] #1678/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-12 00:49:11] #1679/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-12 00:50:10] #1680/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.351 | conf=0.920 | gap=0.870
[2026-05-12 00:50:54] #1681/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 00:51:22] #1682/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.337 | conf=0.928 | gap=0.897
[2026-05-12 00:52:14] #1683/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.664 | conf=0.820 | gap=0.740
[2026-05-12 00:52:39] #1684/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.172 | conf=0.969 | gap=0.959
[2026-05-12 00:53:24] #1685/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-12 00:54:12] #1686/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.309 | conf=0.920 | gap=0.850
[2026-05-12 00:54:59] #1687/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.137 | conf=0.969 | gap=0.939
[2026-05-12 00:55:27] #1688/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.298 | conf=0.939 | gap=0.918
[2026-05-12 00:55:55] #1689/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 00:56:28] #1690/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 00:56:56] #1691/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-12 00:57:24] #1692/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 00:58:25] #1693/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 01:00:05] #1694/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 01:00:21] #1695/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.517 | conf=0.850 | gap=0.730
[2026-05-12 01:00:53] #1696/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 01:01:46] #1697/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 01:02:31] #1698/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-12 01:02:59] #1699/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.707 | conf=0.720 | gap=0.470
[2026-05-12 01:03:28] #1700/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 01:03:40] #1701/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.999 | conf=0.650 | gap=0.500
[2026-05-12 01:04:11] #1702/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
