[2026-05-11 11:04:37] Class 14 (Run) 软标签生成开始
[2026-05-11 11:04:37]   QUICK=False LIMIT=50
[2026-05-11 11:04:37]   温度=0.8 (from api_config)
[2026-05-11 11:04:37]   本类: 1916窗口 (仅加载本类, 内存友好)
[2026-05-11 11:04:37]   实际生成: 1916 窗口
[2026-05-11 11:05:05] #0001/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 14:06:48] #0648/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:07:12] #0649/01916 | true=Run(14) | pred=Stair-up(15) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:07:23] #0650/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:07:30] #0651/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:08:00] #0652/01916 | true=Run(14) | pred=Table-tennis(17) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 14:08:12] #0653/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-11 14:08:28] #0654/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-11 14:08:42] #0655/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 14:09:07] #0656/01916 | true=Run(14) | pred=Table-tennis(17) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:09:23] #0657/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:09:46] #0658/01916 | true=Run(14) | pred=Table-tennis(17) | ✗ | ent=0.826 | conf=0.800 | gap=0.720
[2026-05-11 14:09:59] #0659/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.421 | conf=0.880 | gap=0.780
[2026-05-11 14:10:06] #0660/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:10:06]   [660/1916] acc=542/660=82.1% filtered=657/660
[2026-05-11 14:10:15] #0661/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:10:40] #0662/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.562 | conf=0.750 | gap=0.500
[2026-05-11 14:10:56] #0663/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:11:17] #0664/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:11:41] #0665/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.367 | conf=0.880 | gap=0.760
[2026-05-11 14:11:50] #0666/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:11:59] #0667/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:12:10] #0668/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:12:23] #0669/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 14:12:33] #0670/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:12:46] #0671/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:13:01] #0672/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:13:09] #0673/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:13:21] #0674/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:13:31] #0675/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:13:42] #0676/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:14:16] #0677/01916 | true=Run(14) | pred=Walk-backwards(12) | ✗ | ent=1.448 | conf=0.350 | gap=0.050
[2026-05-11 14:14:27] #0678/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:14:40] #0679/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:14:52] #0680/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:14:52]   [680/1916] acc=559/680=82.2% filtered=676/680
[2026-05-11 14:15:09] #0681/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:15:36] #0682/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.562 | conf=0.750 | gap=0.500
[2026-05-11 14:15:47] #0683/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:16:07] #0684/01916 | true=Run(14) | pred=Lay-stand(6) | ✗ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-11 14:16:36] #0685/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 14:16:47] #0686/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:16:56] #0687/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:17:27] #0688/01916 | true=Run(14) | pred=Table-tennis(17) | ✗ | ent=0.279 | conf=0.952 | gap=0.944
[2026-05-11 14:17:54] #0689/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:18:04] #0690/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:18:15] #0691/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:18:31] #0692/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.500 | conf=0.800 | gap=0.600
[2026-05-11 14:18:43] #0693/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:18:55] #0694/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:19:10] #0695/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.367 | conf=0.880 | gap=0.760
[2026-05-11 14:19:19] #0696/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:19:31] #0697/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:19:54] #0698/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:20:05] #0699/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.647 | conf=0.650 | gap=0.300
[2026-05-11 14:20:31] #0700/01916 | true=Run(14) | pred=Lay-stand(6) | ✗ | ent=1.354 | conf=0.700 | gap=0.650
[2026-05-11 14:20:31]   [700/1916] acc=575/700=82.1% filtered=696/700
[2026-05-11 14:20:40] #0701/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:20:53] #0702/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:21:04] #0703/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:21:14] #0704/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:21:26] #0705/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:21:37] #0706/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:21:48] #0707/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:22:00] #0708/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:22:08] #0709/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:22:27] #0710/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.367 | conf=0.880 | gap=0.760
[2026-05-11 14:22:37] #0711/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:22:55] #0712/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:23:23] #0713/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:23:37] #0714/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.196 | conf=0.960 | gap=0.940
[2026-05-11 14:23:51] #0715/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 14:24:06] #0716/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:24:20] #0717/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:24:33] #0718/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 14:25:02] #0719/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 14:25:11] #0720/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:25:11]   [720/1916] acc=594/720=82.5% filtered=716/720
[2026-05-11 14:25:41] #0721/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 14:25:56] #0722/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 14:26:06] #0723/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:26:33] #0724/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.473 | conf=0.870 | gap=0.790
[2026-05-11 14:26:46] #0725/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:27:01] #0726/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:27:31] #0727/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.562 | conf=0.750 | gap=0.500
[2026-05-11 14:27:40] #0728/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:27:49] #0729/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:28:24] #0730/01916 | true=Run(14) | pred=Table-tennis(17) | ✗ | ent=0.481 | conf=0.900 | gap=0.870
[2026-05-11 14:28:54] #0731/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:29:05] #0732/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:29:14] #0733/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:29:27] #0734/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:29:54] #0735/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:30:23] #0736/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:30:39] #0737/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:30:50] #0738/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 14:31:03] #0739/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:31:28] #0740/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 14:31:28]   [740/1916] acc=611/740=82.6% filtered=736/740
[2026-05-11 14:31:44] #0741/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-11 14:32:00] #0742/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 14:32:14] #0743/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:32:27] #0744/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:32:41] #0745/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:32:53] #0746/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.196 | conf=0.960 | gap=0.940
[2026-05-11 14:33:18] #0747/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 14:33:30] #0748/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:33:51] #0749/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:34:04] #0750/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:34:16] #0751/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:34:38] #0752/01916 | true=Run(14) | pred=Table-tennis(17) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:34:49] #0753/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:35:04] #0754/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:35:31] #0755/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 14:35:46] #0756/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 14:36:01] #0757/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:36:37] #0758/01916 | true=Run(14) | pred=Table-tennis(17) | ✗ | ent=1.164 | conf=0.650 | gap=0.500
[2026-05-11 14:36:52] #0759/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 14:37:06] #0760/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:37:06]   [760/1916] acc=628/760=82.6% filtered=756/760
[2026-05-11 14:37:19] #0761/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:37:35] #0762/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:37:48] #0763/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:38:18] #0764/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 14:38:29] #0765/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:38:43] #0766/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-11 14:39:11] #0767/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.500 | conf=0.800 | gap=0.600
[2026-05-11 14:39:29] #0768/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:39:42] #0769/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 14:39:55] #0770/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:40:23] #0771/01916 | true=Run(14) | pred=Talk-stand(3) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:40:53] #0772/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:41:09] #0773/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:41:23] #0774/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 14:41:38] #0775/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:41:49] #0776/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:42:02] #0777/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:42:16] #0778/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 14:42:26] #0779/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:42:41] #0780/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:42:41]   [780/1916] acc=647/780=82.9% filtered=776/780
[2026-05-11 14:42:55] #0781/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:43:09] #0782/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:43:22] #0783/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.196 | conf=0.960 | gap=0.940
[2026-05-11 14:43:57] #0784/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-11 14:44:31] #0785/01916 | true=Run(14) | pred=Walk-circle(13) | ✗ | ent=0.611 | conf=0.700 | gap=0.400
[2026-05-11 14:44:40] #0786/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:44:52] #0787/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:45:16] #0788/01916 | true=Run(14) | pred=Push-up(9) | ✗ | ent=0.771 | conf=0.820 | gap=0.760
[2026-05-11 14:45:32] #0789/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:45:46] #0790/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-11 14:46:06] #0791/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.367 | conf=0.880 | gap=0.760
[2026-05-11 14:46:41] #0792/01916 | true=Run(14) | pred=Walk(11) | ✗ | ent=1.639 | conf=0.350 | gap=0.050
[2026-05-11 14:46:51] #0793/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:47:06] #0794/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:47:21] #0795/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:47:33] #0796/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 14:47:46] #0797/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:48:09] #0798/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 14:48:22] #0799/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:48:32] #0800/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:48:32]   [800/1916] acc=663/800=82.9% filtered=795/800
[2026-05-11 14:48:45] #0801/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:49:09] #0802/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:49:21] #0803/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:49:38] #0804/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 14:49:54] #0805/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.367 | conf=0.880 | gap=0.760
[2026-05-11 14:50:06] #0806/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.056 | conf=0.990 | gap=0.980
[2026-05-11 14:50:20] #0807/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:50:44] #0808/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.367 | conf=0.880 | gap=0.760
[2026-05-11 14:51:12] #0809/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 14:51:26] #0810/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:51:49] #0811/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:52:18] #0812/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:52:47] #0813/01916 | true=Run(14) | pred=Lay-stand(6) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:52:55] #0814/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:53:07] #0815/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:53:33] #0816/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:53:52] #0817/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 14:54:08] #0818/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:54:18] #0819/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:54:32] #0820/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:54:32]   [820/1916] acc=677/820=82.6% filtered=815/820
[2026-05-11 14:55:17] #0821/01916 | true=Run(14) | pred=Stair-up(15) | ✗ | ent=1.634 | conf=0.450 | gap=0.300
[2026-05-11 14:55:31] #0822/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:55:52] #0823/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:56:03] #0824/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:56:37] #0825/01916 | true=Run(14) | pred=Talk-stand(3) | ✗ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-11 14:56:52] #0826/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 14:57:18] #0827/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 14:57:39] #0828/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:58:09] #0829/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 14:58:43] #0830/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.367 | conf=0.880 | gap=0.760
[2026-05-11 14:58:55] #0831/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 14:59:15] #0832/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-11 14:59:27] #0833/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:59:57] #0834/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 15:00:09] #0835/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 15:00:42] #0836/01916 | true=Run(14) | pred=Push-up(9) | ✗ | ent=0.695 | conf=0.820 | gap=0.720
[2026-05-11 15:00:55] #0837/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 15:01:22] #0838/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 15:01:37] #0839/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 15:02:05] #0840/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 15:02:05]   [840/1916] acc=692/840=82.4% filtered=834/840
[2026-05-11 15:02:17] #0841/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:02:36] #0842/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:02:46] #0843/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 15:03:16] #0844/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 15:03:32] #0845/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
