[2026-05-11 11:03:56] #0001/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-11 23:59:28] #1326/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 23:59:56] #1327/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.458 | conf=0.900 | gap=0.860
[2026-05-12 00:00:26] #1328/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 00:01:13] #1329/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.430 | conf=0.876 | gap=0.773
[2026-05-12 00:03:54] #1332/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.674 | conf=0.850 | gap=0.800
[2026-05-12 00:04:29] #1333/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.421 | conf=0.880 | gap=0.780
[2026-05-12 00:06:46] #1335/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 00:11:05] #1339/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-12 00:12:43] #1341/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-12 00:13:05] #1342/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.434 | conf=0.900 | gap=0.840
[2026-05-12 00:13:21] #1343/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.731 | conf=0.750 | gap=0.600
[2026-05-12 00:13:52] #1344/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 00:14:06] #1345/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 00:14:22] #1346/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 00:16:00] #1349/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.382 | conf=0.872 | gap=0.745
[2026-05-12 00:17:24] #1350/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.702 | conf=0.850 | gap=0.820
[2026-05-12 00:17:51] #1351/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 00:18:08] #1352/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.173 | conf=0.500 | gap=0.167
[2026-05-12 00:20:38] #1355/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 00:21:26] #1356/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 00:22:29] #1357/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.476 | conf=0.900 | gap=0.870
[2026-05-12 00:24:46] #1360/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-12 00:29:22] #1364/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 00:30:06] #1366/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 00:30:55] #1367/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 00:31:46] #1368/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-12 00:33:07] #1371/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-12 00:35:13] #1373/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-12 00:36:29] #1374/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.286 | conf=0.950 | gap=0.940
[2026-05-12 00:36:41] #1375/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 00:38:37] #1378/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 00:39:57] #1379/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 00:40:29] #1380/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 00:41:20] #1382/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.259 | conf=0.650 | gap=0.550
[2026-05-12 00:42:02] #1383/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 00:44:04] #1386/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.139 | conf=0.550 | gap=0.250
[2026-05-12 00:44:36] #1387/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.215 | conf=0.944 | gap=0.889
[2026-05-12 00:48:06] #1390/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.215 | conf=0.944 | gap=0.889
[2026-05-12 00:49:51] #1392/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 00:50:09] #1393/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 00:51:41] #1395/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.614 | conf=0.637 | gap=0.588
[2026-05-12 00:52:15] #1396/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.689 | conf=0.800 | gap=0.700
[2026-05-12 00:52:49] #1397/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 00:53:47] #1399/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.498 | conf=0.850 | gap=0.730
[2026-05-12 00:54:33] #1400/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 00:56:06] #1401/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.577 | conf=0.880 | gap=0.850
[2026-05-12 00:58:14] #1404/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 00:58:48] #1405/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 00:59:38] #1406/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.498 | conf=0.850 | gap=0.730
[2026-05-12 01:01:41] #1408/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 01:03:18] #1410/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.396 | conf=0.918 | gap=0.898
[2026-05-12 01:03:34] #1411/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-12 01:04:12] #1412/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 01:04:45] #1413/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 01:05:47] #1414/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 01:06:03] #1415/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 01:09:21] #1418/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 01:13:29] #1422/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.625 | conf=0.825 | gap=0.701
[2026-05-12 01:15:19] #1425/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.877 | conf=0.780 | gap=0.730
[2026-05-12 01:16:06] #1426/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 01:16:39] #1427/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.457 | conf=0.870 | gap=0.770
[2026-05-12 01:18:14] #1428/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.640 | conf=0.850 | gap=0.800
[2026-05-12 01:18:26] #1429/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 01:20:37] #1431/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 01:23:23] #1434/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.591 | conf=0.722 | gap=0.444
[2026-05-12 01:24:06] #1436/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 01:26:05] #1439/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.442 | conf=0.900 | gap=0.850
[2026-05-12 01:26:55] #1440/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.481 | conf=0.900 | gap=0.870
[2026-05-12 01:29:51] #1444/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.224 | conf=0.950 | gap=0.910
[2026-05-12 01:30:23] #1445/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-12 01:31:34] #1447/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 01:35:06] #1449/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.746 | conf=0.700 | gap=0.450
[2026-05-12 01:37:40] #1453/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.943 | conf=0.684 | gap=0.526
[2026-05-12 01:40:23] #1454/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.999 | conf=0.750 | gap=0.700
[2026-05-12 01:41:26] #1455/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.065 | conf=0.750 | gap=0.670
[2026-05-12 01:42:01] #1456/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.481 | conf=0.900 | gap=0.870
[2026-05-12 01:42:43] #1457/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 01:43:32] #1458/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.802 | conf=0.700 | gap=0.500
[2026-05-12 01:44:08] #1459/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.722 | conf=0.800 | gap=0.680
[2026-05-12 01:44:42] #1460/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.390 | conf=0.920 | gap=0.900
[2026-05-12 01:46:19] #1462/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-12 01:46:55] #1463/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 01:48:04] #1464/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 01:48:18] #1465/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 01:48:56] #1466/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.804 | conf=0.820 | gap=0.770
[2026-05-12 01:50:04] #1467/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.850 | gap=0.820
[2026-05-12 01:50:36] #1468/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 01:51:30] #1469/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 01:51:43] #1470/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 01:53:35] #1471/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 01:54:22] #1472/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.384 | conf=0.920 | gap=0.890
[2026-05-12 01:56:36] #1476/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 01:57:04] #1477/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 01:59:30] #1480/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.498 | conf=0.850 | gap=0.730
[2026-05-12 02:01:51] #1482/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 02:03:05] #1483/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.734 | conf=0.800 | gap=0.700
[2026-05-12 02:04:02] #1484/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.023 | conf=0.700 | gap=0.580
[2026-05-12 02:06:20] #1486/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 02:07:19] #1487/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.864 | conf=0.800 | gap=0.750
[2026-05-12 02:08:24] #1488/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.013 | conf=0.650 | gap=0.400
[2026-05-12 02:08:41] #1489/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.811 | conf=0.800 | gap=0.750
[2026-05-12 02:09:45] #1491/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 02:11:27] #1493/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 02:12:18] #1494/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 02:13:37] #1496/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 02:15:00] #1498/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 02:17:47] #1501/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 02:22:51] #1505/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.398 | conf=0.920 | gap=0.890
[2026-05-12 02:23:09] #1506/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.602 | conf=0.850 | gap=0.770
[2026-05-12 02:23:53] #1507/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 02:24:31] #1508/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-12 02:25:58] #1510/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 02:27:41] #1513/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 02:28:18] #1514/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.486 | conf=0.900 | gap=0.880
[2026-05-12 02:30:19] #1517/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 02:31:18] #1518/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.256 | conf=0.750 | gap=0.730
[2026-05-12 02:32:53] #1520/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.531 | conf=0.850 | gap=0.730
[2026-05-12 02:36:11] #1523/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 02:36:37] #1524/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-12 02:37:51] #1526/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.740 | conf=0.750 | gap=0.550
[2026-05-12 02:41:01] #1530/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.498 | conf=0.850 | gap=0.730
[2026-05-12 02:42:29] #1531/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 02:42:47] #1532/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-12 02:43:26] #1533/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.889 | conf=0.820 | gap=0.790
[2026-05-12 02:43:43] #1534/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.268 | conf=0.950 | gap=0.938
[2026-05-12 02:44:44] #1536/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 02:48:47] #1542/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.580 | conf=0.733 | gap=0.467
[2026-05-12 02:49:25] #1543/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.698 | conf=0.820 | gap=0.740
[2026-05-12 02:50:01] #1544/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 02:50:14] #1545/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=2.057 | conf=0.450 | gap=0.330
[2026-05-12 02:50:54] #1546/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.746 | conf=0.700 | gap=0.450
[2026-05-12 02:51:31] #1547/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.019 | conf=0.750 | gap=0.670
[2026-05-12 02:52:29] #1548/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.950 | gap=0.940
[2026-05-12 02:55:40] #1553/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 02:56:25] #1555/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 02:57:45] #1557/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.621 | conf=0.850 | gap=0.770
[2026-05-12 02:59:47] #1560/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-12 03:01:13] #1561/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.698 | conf=0.820 | gap=0.740
[2026-05-12 03:01:41] #1562/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 03:05:01] #1566/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 03:06:27] #1567/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.850 | gap=0.820
[2026-05-12 03:06:59] #1568/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 03:08:11] #1569/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.926 | conf=0.650 | gap=0.400
[2026-05-12 03:08:51] #1570/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 03:09:48] #1571/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.984 | conf=0.700 | gap=0.550
[2026-05-12 03:11:55] #1574/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.687 | conf=0.750 | gap=0.550
[2026-05-12 03:12:32] #1575/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-12 03:13:16] #1576/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 03:14:32] #1578/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 03:19:27] #1584/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.396 | conf=0.918 | gap=0.898
[2026-05-12 03:20:06] #1585/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.516 | conf=0.880 | gap=0.820
[2026-05-12 03:21:39] #1587/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 03:22:43] #1588/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-12 03:23:29] #1589/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 03:24:55] #1590/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.760 | conf=0.850 | gap=0.830
[2026-05-12 03:25:28] #1591/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 03:26:15] #1592/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 03:26:30] #1593/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-12 03:27:19] #1594/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.901 | conf=0.611 | gap=0.333
[2026-05-12 03:28:09] #1595/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.480 | conf=0.867 | gap=0.786
[2026-05-12 03:28:44] #1596/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 03:32:47] #1600/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 03:33:24] #1601/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.737 | gap=0.526
[2026-05-12 03:35:20] #1604/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 03:36:47] #1606/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 03:37:51] #1607/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 03:38:29] #1608/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.679 | conf=0.850 | gap=0.800
[2026-05-12 03:38:57] #1609/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 03:39:31] #1610/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.664 | conf=0.850 | gap=0.820
[2026-05-12 03:39:46] #1611/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 03:40:43] #1612/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.675 | conf=0.850 | gap=0.810
[2026-05-12 03:42:56] #1615/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 03:45:19] #1618/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.630 | conf=0.850 | gap=0.770
[2026-05-12 03:46:51] #1620/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 03:49:38] #1622/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.096 | conf=0.720 | gap=0.640
[2026-05-12 03:50:22] #1623/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.713 | conf=0.850 | gap=0.820
[2026-05-12 03:50:41] #1624/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-12 03:52:46] #1627/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.640 | conf=0.850 | gap=0.800
[2026-05-12 03:55:15] #1629/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-12 03:58:12] #1631/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.621 | conf=0.850 | gap=0.770
[2026-05-12 04:00:03] #1633/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.759 | conf=0.820 | gap=0.780
[2026-05-12 04:01:59] #1636/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 04:02:42] #1637/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 04:03:20] #1638/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.669 | conf=0.765 | gap=0.561
[2026-05-12 04:03:56] #1639/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 04:06:34] #1641/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.417 | conf=0.920 | gap=0.900
[2026-05-12 04:06:51] #1642/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-12 04:07:13] #1643/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 04:09:14] #1646/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.926 | conf=0.650 | gap=0.400
[2026-05-12 04:09:46] #1647/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 04:10:45] #1648/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.855 | conf=0.800 | gap=0.750
[2026-05-12 04:11:05] #1649/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-12 04:11:48] #1650/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.417 | conf=0.920 | gap=0.900
[2026-05-12 04:12:04] #1651/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.799 | conf=0.780 | gap=0.650
[2026-05-12 04:12:56] #1652/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-12 04:13:41] #1653/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 04:15:34] #1655/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.537 | conf=0.842 | gap=0.737
[2026-05-12 04:15:55] #1656/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-12 04:17:15] #1657/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.100 | conf=0.979 | gap=0.959
[2026-05-12 04:17:54] #1658/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 04:19:48] #1661/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.687 | conf=0.750 | gap=0.550
