[2026-05-11 11:03:27] #0001/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.268 | conf=0.950 | gap=0.938
[2026-05-12 07:37:13] #2213/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 07:38:09] #2215/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 07:40:08] #2217/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-12 07:40:22] #2218/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.419 | conf=0.900 | gap=0.850
[2026-05-12 07:41:03] #2219/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 07:42:00] #2221/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 07:42:36] #2222/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.742 | conf=0.800 | gap=0.700
[2026-05-12 07:42:49] #2223/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-12 07:43:04] #2224/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.490 | conf=0.880 | gap=0.830
[2026-05-12 07:45:50] #2228/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.810 | conf=0.758 | gap=0.653
[2026-05-12 07:47:08] #2231/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-12 07:50:05] #2235/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.837 | conf=0.680 | gap=0.430
[2026-05-12 07:50:18] #2236/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-12 07:50:44] #2237/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.421 | conf=0.880 | gap=0.780
[2026-05-12 07:52:04] #2239/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 07:53:06] #2240/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.490 | conf=0.909 | gap=0.889
[2026-05-12 07:53:16] #2241/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.903 | conf=0.800 | gap=0.750
[2026-05-12 07:54:20] #2242/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.334 | conf=0.920 | gap=0.880
[2026-05-12 07:55:53] #2244/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 07:58:10] #2247/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.875 | conf=0.750 | gap=0.630
[2026-05-12 07:58:29] #2248/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.235 | conf=0.700 | gap=0.650
[2026-05-12 08:00:07] #2250/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 08:00:23] #2251/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 08:00:39] #2252/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.268 | conf=0.950 | gap=0.938
[2026-05-12 08:01:28] #2254/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-12 08:02:16] #2255/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 08:02:48] #2256/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 08:03:28] #2257/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 08:03:44] #2258/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-12 08:04:57] #2260/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 08:05:18] #2261/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.758 | conf=0.800 | gap=0.720
[2026-05-12 08:05:53] #2262/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:11:28] #2267/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.611 | conf=0.700 | gap=0.400
[2026-05-12 08:13:03] #2269/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.426 | conf=0.889 | gap=0.833
[2026-05-12 08:14:32] #2272/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.208 | conf=0.500 | gap=0.250
[2026-05-12 08:19:25] #2279/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 08:22:01] #2283/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:23:47] #2286/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 08:24:49] #2288/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 08:25:02] #2289/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.613 | conf=0.850 | gap=0.780
[2026-05-12 08:26:01] #2291/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 08:28:04] #2293/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 08:29:33] #2295/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 08:30:36] #2297/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.912 | conf=0.700 | gap=0.520
[2026-05-12 08:31:42] #2298/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.481 | conf=0.900 | gap=0.870
[2026-05-12 08:32:10] #2299/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.751 | conf=0.820 | gap=0.770
[2026-05-12 08:32:29] #2300/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.384 | conf=0.920 | gap=0.890
[2026-05-12 08:34:53] #2302/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.649 | conf=0.647 | gap=0.294
[2026-05-12 08:38:46] #2308/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 08:39:24] #2309/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.982 | conf=0.650 | gap=0.450
[2026-05-12 08:39:40] #2310/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 08:39:59] #2311/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.139 | conf=0.550 | gap=0.250
[2026-05-12 08:40:56] #2313/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 08:43:51] #2316/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 08:46:13] #2318/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.627 | conf=0.850 | gap=0.800
[2026-05-12 08:47:53] #2321/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-12 08:48:10] #2322/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.811 | conf=0.800 | gap=0.750
[2026-05-12 08:48:28] #2323/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-12 08:49:20] #2324/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 08:49:36] #2325/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.456 | conf=0.900 | gap=0.870
[2026-05-12 08:51:00] #2327/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:51:22] #2328/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 08:56:42] #2337/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 08:57:21] #2338/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 08:58:18] #2340/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 08:59:05] #2341/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 08:59:30] #2342/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 08:59:52] #2343/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-12 09:00:09] #2344/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 09:02:04] #2346/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.936 | conf=0.700 | gap=0.520
[2026-05-12 09:04:58] #2349/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 09:05:47] #2350/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-12 09:06:46] #2351/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 09:16:38] #2358/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 09:17:58] #2360/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 09:18:17] #2361/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:18:59] #2362/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 09:21:26] #2365/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 09:24:51] #2369/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 09:26:02] #2371/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 09:26:57] #2372/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.688 | conf=0.850 | gap=0.820
[2026-05-12 09:27:20] #2373/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.560 | conf=0.870 | gap=0.820
[2026-05-12 09:28:16] #2375/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:28:57] #2376/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.742 | conf=0.800 | gap=0.700
[2026-05-12 09:29:45] #2377/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.945 | conf=0.750 | gap=0.670
[2026-05-12 09:31:07] #2379/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.390 | conf=0.920 | gap=0.900
[2026-05-12 09:31:29] #2380/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 09:31:45] #2381/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 09:32:12] #2382/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.586 | conf=0.820 | gap=0.700
[2026-05-12 09:32:55] #2383/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 09:33:50] #2384/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-12 09:36:06] #2387/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.679 | conf=0.365 | gap=0.156
[2026-05-12 09:36:45] #2388/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.458 | conf=0.900 | gap=0.860
[2026-05-12 09:40:06] #2392/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:41:34] #2394/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 09:42:55] #2396/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.758 | conf=0.800 | gap=0.720
[2026-05-12 09:43:17] #2397/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 09:45:59] #2400/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.591 | conf=0.880 | gap=0.850
[2026-05-12 09:48:49] #2404/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 09:50:00] #2406/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-12 09:50:17] #2407/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 09:52:52] #2411/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 09:55:34] #2415/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.639 | conf=0.800 | gap=0.700
[2026-05-12 09:57:34] #2417/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.390 | conf=0.920 | gap=0.900
[2026-05-12 09:58:58] #2419/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-12 09:59:44] #2420/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-12 10:00:04] #2421/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-12 10:02:54] #2424/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 10:03:12] #2425/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 10:04:10] #2426/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 10:04:44] #2427/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.458 | conf=0.900 | gap=0.860
[2026-05-12 10:07:23] #2430/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 10:08:41] #2432/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 10:11:15] #2435/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 10:11:40] #2436/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.742 | conf=0.800 | gap=0.700
[2026-05-12 10:12:56] #2438/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 10:15:27] #2441/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 10:16:58] #2443/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-12 10:17:37] #2444/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 10:19:40] #2447/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:20:50] #2448/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-12 10:21:19] #2449/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 10:23:18] #2451/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.857 | conf=0.650 | gap=0.400
[2026-05-12 10:24:22] #2452/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.952 | conf=0.720 | gap=0.620
[2026-05-12 10:24:36] #2453/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:25:39] #2455/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.537 | conf=0.842 | gap=0.737
[2026-05-12 10:27:06] #2457/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.975 | conf=0.550 | gap=0.250
[2026-05-12 10:27:35] #2458/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 10:28:22] #2459/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 10:29:51] #2461/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 10:31:49] #2464/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.488 | conf=0.880 | gap=0.820
[2026-05-12 10:32:08] #2465/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-12 10:35:00] #2468/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 10:36:03] #2469/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.940 | conf=0.700 | gap=0.600
[2026-05-12 10:36:19] #2470/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-12 10:36:35] #2471/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 10:36:48] #2472/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 10:37:17] #2473/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-12 10:37:46] #2474/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-12 10:38:56] #2476/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.602 | conf=0.850 | gap=0.770
[2026-05-12 10:39:28] #2477/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.742 | conf=0.750 | gap=0.550
[2026-05-12 10:39:43] #2478/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.562 | conf=0.870 | gap=0.830
[2026-05-12 10:39:55] #2479/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.639 | conf=0.800 | gap=0.700
[2026-05-12 10:40:09] #2480/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 10:40:21] #2481/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 10:41:34] #2483/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.384 | conf=0.920 | gap=0.890
[2026-05-12 10:41:44] #2484/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:43:46] #2488/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:44:17] #2489/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.927 | conf=0.737 | gap=0.632
[2026-05-12 10:45:31] #2491/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.365 | conf=0.920 | gap=0.890
[2026-05-12 10:48:52] #2497/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.698 | conf=0.820 | gap=0.740
[2026-05-12 10:50:22] #2500/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 10:51:13] #2502/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.863 | conf=0.368 | gap=0.158
[2026-05-12 10:51:29] #2503/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 10:51:42] #2504/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-12 10:52:13] #2505/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 10:53:30] #2507/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-12 10:57:07] #2512/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 10:57:42] #2513/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 10:57:51] #2514/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.096 | conf=0.750 | gap=0.700
[2026-05-12 10:58:59] #2517/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-12 10:59:14] #2518/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-12 11:00:17] #2520/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.984 | conf=0.700 | gap=0.550
[2026-05-12 11:00:30] #2521/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-12 11:01:01] #2522/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.731 | conf=0.750 | gap=0.600
[2026-05-12 11:03:30] #2526/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.384 | conf=0.920 | gap=0.890
[2026-05-12 11:03:43] #2527/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 11:05:09] #2530/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-12 11:07:40] #2534/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 11:08:46] #2536/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.348 | conf=0.930 | gap=0.910
[2026-05-12 11:09:22] #2537/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.834 | conf=0.750 | gap=0.650
[2026-05-12 11:10:27] #2539/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.390 | conf=0.920 | gap=0.900
[2026-05-12 11:11:31] #2540/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:13:13] #2542/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:14:12] #2544/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.495 | conf=0.900 | gap=0.870
[2026-05-12 11:15:29] #2546/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:16:06] #2547/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 11:16:38] #2548/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-12 11:17:56] #2551/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 11:18:06] #2552/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-12 11:18:44] #2553/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.410 | conf=0.857 | gap=0.714
[2026-05-12 11:19:34] #2555/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-12 11:19:45] #2556/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.116 | conf=0.979 | gap=0.969
[2026-05-12 11:19:58] #2557/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:20:28] #2558/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.802 | conf=0.700 | gap=0.500
