[2026-05-11 11:02:44] #0001/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 17:04:35] #1006/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-11 17:05:07] #1007/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 17:06:12] #1008/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-11 17:09:53] #1009/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 17:17:39] #1006/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 17:18:13] #1007/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 17:18:49] #1008/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.873 | conf=0.720 | gap=0.570
[2026-05-11 17:19:18] #1009/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:19:43] #1010/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.574 | conf=0.850 | gap=0.770
[2026-05-11 17:20:09] #1011/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:20:44] #1012/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 17:20:59] #1013/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.373 | conf=0.907 | gap=0.856
[2026-05-11 17:21:16] #1014/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 17:21:47] #1015/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.434 | conf=0.900 | gap=0.860
[2026-05-11 17:22:13] #1016/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-11 17:22:28] #1017/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 17:23:00] #1018/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-11 17:23:16] #1019/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 17:23:45] #1020/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.760 | conf=0.780 | gap=0.680
[2026-05-11 17:24:16] #1021/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-11 17:24:46] #1023/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 17:25:14] #1024/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:25:27] #1025/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-11 17:25:42] #1026/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 17:26:17] #1027/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.543 | conf=0.850 | gap=0.750
[2026-05-11 17:26:30] #1028/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.698 | conf=0.820 | gap=0.740
[2026-05-11 17:26:59] #1029/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.593 | conf=0.850 | gap=0.770
[2026-05-11 17:27:14] #1030/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:27:28] #1031/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 17:27:42] #1032/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.288 | conf=0.940 | gap=0.910
[2026-05-11 17:28:05] #1033/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:28:50] #1035/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.384 | conf=0.920 | gap=0.890
[2026-05-11 17:29:16] #1036/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-11 17:29:37] #1037/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.170 | conf=0.969 | gap=0.959
[2026-05-11 17:30:10] #1038/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:30:25] #1039/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 17:31:06] #1040/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 17:31:21] #1041/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.332 | conf=0.929 | gap=0.899
[2026-05-11 17:31:50] #1042/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:32:04] #1043/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.351 | conf=0.920 | gap=0.870
[2026-05-11 17:32:33] #1044/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.337 | conf=0.928 | gap=0.897
[2026-05-11 17:32:48] #1045/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:33:42] #1046/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.337 | conf=0.928 | gap=0.897
[2026-05-11 17:34:14] #1047/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:34:30] #1048/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 17:35:03] #1049/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.383 | conf=0.897 | gap=0.814
[2026-05-11 17:35:18] #1050/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.224 | conf=0.950 | gap=0.910
[2026-05-11 17:35:51] #1051/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 17:36:24] #1052/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.362 | conf=0.920 | gap=0.880
[2026-05-11 17:36:38] #1053/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:37:05] #1054/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 17:37:30] #1055/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 17:37:43] #1056/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.419 | conf=0.900 | gap=0.850
[2026-05-11 17:37:58] #1057/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.061 | conf=0.991 | gap=0.988
[2026-05-11 17:38:31] #1058/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.351 | conf=0.920 | gap=0.870
[2026-05-11 17:39:52] #1059/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:40:03] #1060/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.342 | conf=0.917 | gap=0.865
[2026-05-11 17:40:21] #1061/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:40:53] #1062/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 17:41:07] #1063/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.395 | conf=0.909 | gap=0.859
[2026-05-11 17:41:23] #1064/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 17:41:37] #1065/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 17:41:51] #1066/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 17:42:07] #1067/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:42:37] #1068/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.298 | conf=0.939 | gap=0.918
[2026-05-11 17:42:51] #1069/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:42:59] #1070/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:43:09] #1071/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 17:43:55] #1072/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.854 | conf=0.750 | gap=0.600
[2026-05-11 17:44:07] #1073/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 17:44:19] #1074/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 17:44:50] #1075/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.302 | conf=0.938 | gap=0.917
[2026-05-11 17:45:14] #1076/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-11 17:45:32] #1077/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 17:45:47] #1078/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-11 17:46:14] #1079/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.454 | conf=0.880 | gap=0.790
[2026-05-11 17:46:28] #1080/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 17:46:39] #1081/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.528 | conf=0.825 | gap=0.670
[2026-05-11 17:46:49] #1082/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-11 17:47:03] #1083/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 17:47:26] #1084/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 17:47:43] #1085/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.332 | conf=0.929 | gap=0.899
[2026-05-11 17:48:10] #1086/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-11 17:48:23] #1087/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 17:48:39] #1088/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.419 | conf=0.900 | gap=0.850
[2026-05-11 17:49:08] #1090/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.435 | conf=0.898 | gap=0.847
[2026-05-11 17:49:33] #1091/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:49:48] #1092/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 17:50:16] #1093/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.257 | conf=0.948 | gap=0.928
[2026-05-11 17:50:37] #1094/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-11 17:51:16] #1095/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 17:51:30] #1096/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.224 | conf=0.950 | gap=0.910
[2026-05-11 17:51:54] #1097/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.170 | conf=0.969 | gap=0.959
[2026-05-11 17:52:10] #1098/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-11 17:52:21] #1099/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.466 | conf=0.880 | gap=0.800
[2026-05-11 17:52:33] #1100/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-11 17:53:01] #1101/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 17:53:12] #1102/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.298 | conf=0.939 | gap=0.918
[2026-05-11 17:53:26] #1103/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.490 | conf=0.880 | gap=0.830
[2026-05-11 17:53:56] #1104/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.343 | conf=0.926 | gap=0.895
[2026-05-11 17:54:20] #1105/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.651 | conf=0.820 | gap=0.720
[2026-05-11 17:54:44] #1106/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.389 | conf=0.900 | gap=0.820
[2026-05-11 17:55:13] #1107/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 17:55:31] #1108/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 17:58:27] #1109/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
