[2026-05-11 11:02:44] #0001/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 19:56:34] #1382/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 19:56:45] #1383/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 19:58:05] #1386/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.951 | conf=0.632 | gap=0.368
[2026-05-11 19:59:01] #1388/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 19:59:38] #1390/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.371 | conf=0.918 | gap=0.888
[2026-05-11 20:00:27] #1392/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.213 | conf=0.959 | gap=0.939
[2026-05-11 20:01:20] #1394/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.967 | conf=0.600 | gap=0.300
[2026-05-11 20:02:00] #1396/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:02:37] #1397/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-11 20:03:21] #1399/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:03:39] #1400/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.168 | conf=0.970 | gap=0.960
[2026-05-11 20:03:53] #1401/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 20:04:08] #1402/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 20:04:28] #1403/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 20:04:42] #1404/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 20:04:56] #1405/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.362 | conf=0.920 | gap=0.880
[2026-05-11 20:05:09] #1406/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.365 | conf=0.920 | gap=0.890
[2026-05-11 20:06:05] #1408/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 20:07:18] #1411/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 20:07:30] #1412/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-11 20:07:59] #1413/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-11 20:08:25] #1414/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.922 | conf=0.700 | gap=0.550
[2026-05-11 20:09:58] #1417/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.984 | conf=0.700 | gap=0.550
[2026-05-11 20:10:14] #1418/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:10:31] #1419/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.056 | conf=0.990 | gap=0.980
[2026-05-11 20:10:40] #1420/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-11 20:11:14] #1421/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 20:11:28] #1422/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-11 20:11:52] #1423/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.780 | conf=0.700 | gap=0.450
[2026-05-11 20:12:06] #1424/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.445 | conf=0.895 | gap=0.842
[2026-05-11 20:12:18] #1425/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 20:13:25] #1427/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.898 | conf=0.600 | gap=0.300
[2026-05-11 20:14:02] #1429/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 20:14:47] #1431/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 20:15:03] #1432/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 20:16:16] #1434/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.826 | conf=0.737 | gap=0.579
[2026-05-11 20:17:20] #1437/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.351 | conf=0.920 | gap=0.870
[2026-05-11 20:17:36] #1438/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 20:17:47] #1439/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:18:01] #1440/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.056 | conf=0.990 | gap=0.980
[2026-05-11 20:18:13] #1441/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 20:19:17] #1443/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 20:19:52] #1445/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 20:20:22] #1446/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 20:20:52] #1447/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:21:05] #1448/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 20:21:20] #1449/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 20:21:34] #1450/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.857 | conf=0.526 | gap=0.105
[2026-05-11 20:21:48] #1451/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.362 | conf=0.920 | gap=0.880
[2026-05-11 20:22:25] #1453/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 20:22:36] #1454/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.602 | conf=0.850 | gap=0.770
[2026-05-11 20:23:05] #1455/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-11 20:23:15] #1456/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:23:43] #1457/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 20:23:56] #1458/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 20:24:26] #1459/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.871 | conf=0.700 | gap=0.500
[2026-05-11 20:25:02] #1461/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:25:15] #1462/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 20:26:13] #1464/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.871 | conf=0.700 | gap=0.500
[2026-05-11 20:26:24] #1465/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-11 20:26:57] #1466/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-11 20:27:12] #1467/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.384 | conf=0.920 | gap=0.890
[2026-05-11 20:27:24] #1468/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 20:28:00] #1470/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.606 | conf=0.840 | gap=0.760
[2026-05-11 20:28:38] #1472/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:29:18] #1473/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.802 | conf=0.700 | gap=0.500
[2026-05-11 20:29:55] #1475/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 20:30:37] #1477/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-11 20:30:50] #1478/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:31:03] #1479/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.066 | conf=0.990 | gap=0.985
[2026-05-11 20:32:03] #1481/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:33:07] #1484/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 20:33:49] #1486/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 20:34:54] #1489/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 20:35:06] #1490/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-11 20:35:48] #1492/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 20:36:29] #1494/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:37:10] #1496/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.255 | conf=0.949 | gap=0.929
[2026-05-11 20:39:10] #1500/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 20:39:57] #1502/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 20:40:26] #1503/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:40:46] #1504/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:40:59] #1505/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 20:41:16] #1506/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 20:41:32] #1507/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.224 | conf=0.950 | gap=0.910
[2026-05-11 20:41:46] #1508/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 20:42:31] #1510/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 20:43:20] #1512/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-11 20:44:18] #1514/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-11 20:44:32] #1515/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.426 | conf=0.898 | gap=0.847
[2026-05-11 20:44:45] #1516/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-11 20:44:57] #1517/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-11 20:45:23] #1518/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 20:46:15] #1520/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 20:46:59] #1522/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-11 20:47:14] #1523/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.253 | conf=0.949 | gap=0.929
[2026-05-11 20:47:34] #1524/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 20:48:23] #1526/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-11 20:49:38] #1528/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.419 | conf=0.900 | gap=0.850
[2026-05-11 20:49:52] #1529/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-11 20:50:05] #1530/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:51:14] #1533/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:52:47] #1537/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 20:53:01] #1538/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.113 | conf=0.980 | gap=0.970
[2026-05-11 20:53:13] #1539/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.857 | conf=0.600 | gap=0.250
[2026-05-11 20:53:29] #1540/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 20:53:43] #1541/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 20:53:55] #1542/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.365 | conf=0.920 | gap=0.890
[2026-05-11 20:54:34] #1544/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.224 | conf=0.950 | gap=0.910
[2026-05-11 20:56:30] #1548/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.419 | conf=0.900 | gap=0.850
[2026-05-11 20:57:13] #1550/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 20:57:52] #1551/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.689 | conf=0.800 | gap=0.700
[2026-05-11 20:58:04] #1552/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:58:17] #1553/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.390 | conf=0.920 | gap=0.900
[2026-05-11 20:58:32] #1554/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 20:59:04] #1555/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:59:57] #1557/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 21:00:11] #1558/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 21:00:43] #1559/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-11 21:01:18] #1560/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.337 | conf=0.918 | gap=0.867
[2026-05-11 21:01:48] #1561/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-11 21:02:02] #1562/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 21:02:50] #1564/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 21:03:10] #1565/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.395 | conf=0.909 | gap=0.859
[2026-05-11 21:03:30] #1566/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 21:04:10] #1568/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 21:04:42] #1569/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:04:54] #1570/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 21:05:06] #1571/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-11 21:05:21] #1572/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 21:05:55] #1573/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-11 21:06:12] #1574/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 21:06:27] #1575/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 21:06:48] #1576/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-11 21:07:02] #1577/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.307 | conf=0.940 | gap=0.920
[2026-05-11 21:07:41] #1579/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-11 21:08:37] #1581/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.648 | conf=0.820 | gap=0.720
[2026-05-11 21:09:55] #1584/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.358 | conf=0.900 | gap=0.810
[2026-05-11 21:10:55] #1586/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:11:04] #1587/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:11:16] #1588/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 21:12:46] #1592/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=1.094 | conf=0.500 | gap=0.150
[2026-05-11 21:12:58] #1593/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.430 | conf=0.876 | gap=0.773
[2026-05-11 21:13:27] #1594/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.537 | conf=0.842 | gap=0.737
[2026-05-11 21:14:17] #1596/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.419 | conf=0.900 | gap=0.850
[2026-05-11 21:14:46] #1597/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-11 21:15:52] #1599/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.562 | conf=0.750 | gap=0.500
[2026-05-11 21:16:09] #1600/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.562 | conf=0.750 | gap=0.500
[2026-05-11 21:17:23] #1603/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-11 21:18:07] #1604/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:18:20] #1605/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.376 | conf=0.920 | gap=0.880
[2026-05-11 21:18:34] #1606/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.356 | conf=0.918 | gap=0.867
[2026-05-11 21:19:05] #1607/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 21:19:17] #1608/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:19:47] #1609/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.990 | conf=0.700 | gap=0.600
[2026-05-11 21:20:17] #1610/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 21:20:48] #1611/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.419 | conf=0.900 | gap=0.850
[2026-05-11 21:21:55] #1613/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 21:22:08] #1614/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:22:22] #1615/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.426 | conf=0.898 | gap=0.847
[2026-05-11 21:22:35] #1616/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 21:22:48] #1617/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-11 21:23:00] #1618/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.351 | conf=0.928 | gap=0.897
[2026-05-11 21:23:24] #1619/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-11 21:23:39] #1620/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:23:54] #1621/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.926 | conf=0.650 | gap=0.400
[2026-05-11 21:24:08] #1622/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.574 | conf=0.850 | gap=0.770
[2026-05-11 21:24:25] #1623/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.534 | conf=0.867 | gap=0.816
[2026-05-11 21:25:06] #1625/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-11 21:25:20] #1626/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 21:25:31] #1627/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 21:26:38] #1630/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-11 21:26:59] #1631/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 21:27:40] #1633/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.907 | conf=0.650 | gap=0.400
[2026-05-11 21:27:53] #1634/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 21:28:39] #1636/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 21:29:09] #1637/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.365 | conf=0.920 | gap=0.890
[2026-05-11 21:29:36] #1638/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.611 | conf=0.700 | gap=0.400
[2026-05-11 21:30:04] #1639/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.211 | conf=0.960 | gap=0.939
[2026-05-11 21:30:36] #1640/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.351 | conf=0.920 | gap=0.870
[2026-05-11 21:31:24] #1641/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 21:31:35] #1642/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.288 | conf=0.940 | gap=0.910
[2026-05-11 21:31:48] #1643/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.298 | conf=0.939 | gap=0.918
[2026-05-11 21:32:19] #1644/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.356 | conf=0.918 | gap=0.867
[2026-05-11 21:32:37] #1645/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.845 | conf=0.585 | gap=0.213
[2026-05-11 21:33:01] #1646/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.943 | conf=0.684 | gap=0.526
[2026-05-11 21:33:30] #1647/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 21:34:14] #1649/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.337 | conf=0.918 | gap=0.867
[2026-05-11 21:34:29] #1650/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 21:36:02] #1654/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:36:53] #1656/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.610 | conf=0.842 | gap=0.789
[2026-05-11 21:37:19] #1657/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:37:50] #1658/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-11 21:38:15] #1659/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.537 | conf=0.842 | gap=0.737
[2026-05-11 21:38:28] #1660/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 21:40:25] #1665/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 21:40:51] #1666/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-11 21:41:24] #1668/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 21:41:48] #1669/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:43:01] #1672/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 21:43:14] #1673/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
