[2026-05-12 22:30:43] #0001/13069 | true=walk | pred=walk | ✓ | ent=1.499 conf=0.450 gap=0.200
[2026-05-13 09:31:20] #3972/13069 | true=walk | pred=walk | ✓ | ent=0.809 conf=0.760 gap=0.610
[2026-05-12 15:23:52] #3973/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 09:32:08] #3976/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 09:32:26] #3978/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-12 15:24:57] #3979/13069 | true=walk | pred=walk | ✓ | ent=0.458 conf=0.900 gap=0.860
[2026-05-13 09:32:58] #3982/13069 | true=walk | pred=walk | ✓ | ent=0.998 conf=0.750 gap=0.670
[2026-05-12 15:25:42] #3983/13069 | true=walk | pred=walk | ✓ | ent=0.224 conf=0.950 gap=0.910
[2026-05-12 15:26:52] #3988/13069 | true=walk | pred=walk | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-12 15:27:03] #3989/13069 | true=walk | pred=walk | ✓ | ent=0.924 conf=0.780 gap=0.730
[2026-05-12 15:27:25] #3990/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-12 15:27:44] #3991/13069 | true=walk | pred=walk | ✓ | ent=0.639 conf=0.800 gap=0.700
[2026-05-12 15:27:55] #3993/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 15:28:12] #3995/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-12 15:28:46] #3998/13069 | true=walk | pred=walk | ✓ | ent=0.224 conf=0.950 gap=0.910
[2026-05-13 09:35:59] #3999/13069 | true=walk | pred=walk | ✓ | ent=0.708 conf=0.800 gap=0.700
[2026-05-13 09:36:08] #4000/13069 | true=walk | pred=walk | ✓ | ent=1.181 conf=0.650 gap=0.500
[2026-05-13 09:36:47] #4004/13069 | true=walk | pred=walk | ✓ | ent=1.346 conf=0.550 gap=0.350
[2026-05-13 09:36:49] #4005/13069 | true=walk | pred=walk | ✓ | ent=1.017 conf=0.750 gap=0.700
[2026-05-13 09:37:01] #4007/13069 | true=walk | pred=walk | ✓ | ent=0.713 conf=0.850 gap=0.820
[2026-05-12 15:30:28] #4008/13069 | true=walk | pred=walk | ✓ | ent=0.232 conf=0.950 gap=0.920
[2026-05-13 09:37:22] #4009/13069 | true=walk | pred=walk | ✓ | ent=1.223 conf=0.650 gap=0.500
[2026-05-13 09:37:30] #4010/13069 | true=walk | pred=walk | ✓ | ent=0.819 conf=0.700 gap=0.550
[2026-05-12 15:30:52] #4011/13069 | true=walk | pred=walk | ✓ | ent=0.666 conf=0.820 gap=0.700
[2026-05-13 09:37:43] #4012/13069 | true=walk | pred=walk | ✓ | ent=1.389 conf=0.550 gap=0.350
[2026-05-13 09:37:52] #4013/13069 | true=walk | pred=walk | ✓ | ent=0.518 conf=0.893 gap=0.845
[2026-05-13 09:38:00] #4014/13069 | true=walk | pred=walk | ✓ | ent=1.033 conf=0.650 gap=0.500
[2026-05-12 15:31:36] #4015/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 09:39:23] #4022/13069 | true=walk | pred=walk | ✓ | ent=0.555 conf=0.850 gap=0.770
[2026-05-12 15:33:22] #4023/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.800
[2026-05-13 09:40:28] #4028/13069 | true=walk | pred=walk | ✓ | ent=0.224 conf=0.950 gap=0.910
[2026-05-13 09:40:36] #4029/13069 | true=walk | pred=walk | ✓ | ent=0.404 conf=0.920 gap=0.900
[2026-05-13 09:40:40] #4030/13069 | true=walk | pred=walk | ✓ | ent=0.746 conf=0.700 gap=0.450
[2026-05-13 09:40:50] #4031/13069 | true=walk | pred=walk | ✓ | ent=0.798 conf=0.820 gap=0.780
[2026-05-12 15:34:34] #4032/13069 | true=walk | pred=walk | ✓ | ent=0.866 conf=0.780 gap=0.700
[2026-05-13 09:42:04] #4037/13069 | true=walk | pred=walk | ✓ | ent=0.396 conf=0.900 gap=0.820
[2026-05-13 09:42:37] #4041/13069 | true=walk | pred=walk | ✓ | ent=0.694 conf=0.850 gap=0.810
[2026-05-12 15:37:04] #4042/13069 | true=walk | pred=walk | ✓ | ent=1.055 conf=0.720 gap=0.620
[2026-05-12 15:37:15] #4043/13069 | true=walk | pred=walk | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 15:37:23] #4044/13069 | true=walk | pred=walk | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 15:37:39] #4046/13069 | true=walk | pred=walk | ✓ | ent=0.927 conf=0.750 gap=0.630
[2026-05-13 09:43:38] #4047/13069 | true=walk | pred=walk | ✓ | ent=0.878 conf=0.650 gap=0.350
[2026-05-13 09:43:51] #4048/13069 | true=walk | pred=walk | ✓ | ent=0.556 conf=0.850 gap=0.780
[2026-05-12 15:38:45] #4051/13069 | true=walk | pred=walk | ✓ | ent=0.453 conf=0.900 gap=0.860
[2026-05-13 09:44:33] #4052/13069 | true=walk | pred=walk | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-13 09:44:42] #4053/13069 | true=walk | pred=walk | ✓ | ent=0.056 conf=0.990 gap=0.980
[2026-05-12 15:39:27] #4055/13069 | true=walk | pred=walk | ✓ | ent=0.404 conf=0.920 gap=0.900
[2026-05-13 09:45:28] #4057/13069 | true=walk | pred=walk | ✓ | ent=0.624 conf=0.850 gap=0.800
[2026-05-12 15:40:11] #4058/13069 | true=walk | pred=walk | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-13 09:45:46] #4059/13069 | true=walk | pred=walk | ✓ | ent=0.660 conf=0.850 gap=0.800
[2026-05-13 09:45:57] #4060/13069 | true=walk | pred=walk | ✓ | ent=0.531 conf=0.850 gap=0.730
[2026-05-13 09:46:20] #4062/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 09:46:23] #4063/13069 | true=walk | pred=walk | ✓ | ent=0.272 conf=0.950 gap=0.930
[2026-05-13 09:46:26] #4064/13069 | true=walk | pred=walk | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-13 09:46:35] #4066/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 09:47:10] #4072/13069 | true=walk | pred=walk | ✓ | ent=0.895 conf=0.750 gap=0.650
[2026-05-12 15:43:52] #4075/13069 | true=walk | pred=walk | ✓ | ent=0.531 conf=0.850 gap=0.730
[2026-05-13 09:47:59] #4077/13069 | true=walk | pred=walk | ✓ | ent=0.277 conf=0.950 gap=0.930
[2026-05-12 15:44:32] #4078/13069 | true=walk | pred=walk | ✓ | ent=0.860 conf=0.750 gap=0.600
[2026-05-13 09:48:28] #4079/13069 | true=walk | pred=walk | ✓ | ent=1.021 conf=0.700 gap=0.580
[2026-05-12 15:45:05] #4080/13069 | true=walk | pred=walk | ✓ | ent=0.965 conf=0.750 gap=0.700
[2026-05-12 15:45:54] #4083/13069 | true=walk | pred=walk | ✓ | ent=0.690 conf=0.850 gap=0.810
[2026-05-12 15:45:59] #4084/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 09:49:37] #4085/13069 | true=walk | pred=walk | ✓ | ent=0.861 conf=0.750 gap=0.600
[2026-05-12 15:46:56] #4088/13069 | true=walk | pred=walk | ✓ | ent=0.653 conf=0.850 gap=0.800
[2026-05-13 09:50:04] #4090/13069 | true=walk | pred=walk | ✓ | ent=0.735 conf=0.750 gap=0.620
[2026-05-13 09:50:18] #4091/13069 | true=walk | pred=walk | ✓ | ent=0.990 conf=0.750 gap=0.670
[2026-05-13 09:50:27] #4092/13069 | true=walk | pred=walk | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 15:47:44] #4093/13069 | true=walk | pred=walk | ✓ | ent=0.562 conf=0.750 gap=0.500
[2026-05-13 09:51:15] #4096/13069 | true=walk | pred=walk | ✓ | ent=0.431 conf=0.920 gap=0.900
[2026-05-13 09:51:41] #4098/13069 | true=walk | pred=walk | ✓ | ent=0.389 conf=0.900 gap=0.820
[2026-05-13 09:51:58] #4100/13069 | true=walk | pred=walk | ✓ | ent=0.251 conf=0.950 gap=0.930
[2026-05-12 15:49:48] #4102/13069 | true=walk | pred=walk | ✓ | ent=0.389 conf=0.900 gap=0.820
[2026-05-13 09:52:39] #4105/13069 | true=walk | pred=walk | ✓ | ent=0.556 conf=0.850 gap=0.780
[2026-05-13 09:54:03] #4111/13069 | true=walk | pred=walk | ✓ | ent=0.169 conf=0.960 gap=0.919
[2026-05-13 09:54:09] #4112/13069 | true=walk | pred=walk | ✓ | ent=0.400 conf=0.920 gap=0.880
[2026-05-13 09:54:13] #4113/13069 | true=walk | pred=walk | ✓ | ent=0.708 conf=0.850 gap=0.820
[2026-05-12 15:53:00] #4116/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 09:54:49] #4117/13069 | true=walk | pred=walk | ✓ | ent=1.838 conf=0.250 gap=0.050
[2026-05-13 09:54:56] #4118/13069 | true=walk | pred=walk | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-12 15:53:27] #4120/13069 | true=walk | pred=walk | ✓ | ent=0.251 conf=0.950 gap=0.930
[2026-05-13 09:55:21] #4121/13069 | true=walk | pred=walk | ✓ | ent=0.365 conf=0.920 gap=0.870
[2026-05-12 15:53:58] #4122/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 09:55:43] #4123/13069 | true=walk | pred=walk | ✓ | ent=0.307 conf=0.940 gap=0.920
[2026-05-13 09:55:58] #4125/13069 | true=walk | pred=walk | ✓ | ent=0.652 conf=0.850 gap=0.790
[2026-05-13 09:56:10] #4127/13069 | true=walk | pred=walk | ✓ | ent=0.599 conf=0.850 gap=0.750
[2026-05-13 09:56:40] #4131/13069 | true=walk | pred=walk | ✓ | ent=0.708 conf=0.800 gap=0.700
[2026-05-12 15:55:52] #4132/13069 | true=walk | pred=walk | ✓ | ent=1.070 conf=0.437 gap=0.000
[2026-05-13 09:57:04] #4133/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 09:57:11] #4134/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.800
[2026-05-13 09:57:29] #4135/13069 | true=walk | pred=walk | ✓ | ent=0.934 conf=0.750 gap=0.630
[2026-05-12 15:56:39] #4136/13069 | true=walk | pred=walk | ✓ | ent=1.132 conf=0.700 gap=0.600
[2026-05-13 09:57:55] #4138/13069 | true=walk | pred=walk | ✓ | ent=1.703 conf=0.350 gap=0.100
[2026-05-13 09:58:02] #4139/13069 | true=walk | pred=walk | ✓ | ent=0.384 conf=0.931 gap=0.922
[2026-05-12 15:57:25] #4140/13069 | true=walk | pred=walk | ✓ | ent=0.678 conf=0.850 gap=0.810
[2026-05-13 09:58:23] #4141/13069 | true=walk | pred=walk | ✓ | ent=0.841 conf=0.780 gap=0.680
[2026-05-13 09:58:50] #4144/13069 | true=walk | pred=walk | ✓ | ent=0.654 conf=0.850 gap=0.800
[2026-05-13 09:59:03] #4147/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.810
[2026-05-13 09:59:06] #4148/13069 | true=walk | pred=walk | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-13 09:59:14] #4149/13069 | true=walk | pred=walk | ✓ | ent=0.998 conf=0.750 gap=0.670
[2026-05-13 09:59:21] #4150/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 09:59:42] #4152/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 09:59:44] #4153/13069 | true=walk | pred=walk | ✓ | ent=0.056 conf=0.990 gap=0.980
[2026-05-13 09:59:47] #4154/13069 | true=walk | pred=walk | ✓ | ent=0.666 conf=0.800 gap=0.650
[2026-05-12 16:00:00] #4155/13069 | true=walk | pred=walk | ✓ | ent=0.826 conf=0.750 gap=0.650
[2026-05-13 10:00:21] #4156/13069 | true=walk | pred=walk | ✓ | ent=1.186 conf=0.620 gap=0.400
[2026-05-12 16:00:08] #4157/13069 | true=walk | pred=walk | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-12 16:00:27] #4158/13069 | true=walk | pred=walk | ✓ | ent=0.650 conf=0.850 gap=0.800
[2026-05-12 16:01:02] #4161/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 10:01:42] #4162/13069 | true=walk | pred=walk | ✓ | ent=0.864 conf=0.780 gap=0.700
[2026-05-13 10:01:45] #4163/13069 | true=walk | pred=walk | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-13 10:01:49] #4164/13069 | true=walk | pred=walk | ✓ | ent=0.688 conf=0.850 gap=0.800
[2026-05-12 16:01:37] #4165/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-12 16:02:24] #4168/13069 | true=walk | pred=walk | ✓ | ent=1.208 conf=0.650 gap=0.500
[2026-05-12 16:03:01] #4171/13069 | true=walk | pred=walk | ✓ | ent=0.795 conf=0.820 gap=0.770
[2026-05-12 16:03:29] #4173/13069 | true=walk | pred=walk | ✓ | ent=0.899 conf=0.720 gap=0.520
[2026-05-12 16:03:37] #4174/13069 | true=walk | pred=walk | ✓ | ent=0.168 conf=0.970 gap=0.960
[2026-05-12 16:03:45] #4175/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-12 16:04:01] #4176/13069 | true=walk | pred=walk | ✓ | ent=0.599 conf=0.850 gap=0.750
[2026-05-13 10:04:33] #4177/13069 | true=walk | pred=walk | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-13 10:04:37] #4178/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-12 16:04:20] #4179/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-12 16:04:32] #4180/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-12 16:04:40] #4181/13069 | true=walk | pred=walk | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-12 16:04:43] #4182/13069 | true=walk | pred=walk | ✓ | ent=0.639 conf=0.800 gap=0.700
[2026-05-12 16:04:58] #4184/13069 | true=walk | pred=walk | ✓ | ent=0.843 conf=0.800 gap=0.740
[2026-05-12 16:06:06] #4188/13069 | true=walk | pred=walk | ✓ | ent=0.731 conf=0.750 gap=0.600
[2026-05-12 16:06:28] #4190/13069 | true=walk | pred=walk | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-13 10:06:45] #4191/13069 | true=walk | pred=walk | ✓ | ent=0.246 conf=0.950 gap=0.920
[2026-05-13 10:06:58] #4192/13069 | true=walk | pred=walk | ✓ | ent=0.940 conf=0.750 gap=0.670
[2026-05-12 16:06:54] #4193/13069 | true=walk | pred=walk | ✓ | ent=0.909 conf=0.780 gap=0.720
[2026-05-13 10:07:34] #4194/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-12 16:07:13] #4195/13069 | true=walk | pred=walk | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-12 16:07:34] #4197/13069 | true=walk | pred=walk | ✓ | ent=0.451 conf=0.833 gap=0.667
[2026-05-13 10:08:18] #4198/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.920
[2026-05-12 16:07:46] #4199/13069 | true=walk | pred=walk | ✓ | ent=0.688 conf=0.850 gap=0.800
[2026-05-13 10:09:20] #4201/13069 | true=walk | pred=walk | ✓ | ent=0.635 conf=0.850 gap=0.770
[2026-05-13 10:09:23] #4202/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 10:09:31] #4203/13069 | true=walk | pred=walk | ✓ | ent=0.384 conf=0.931 gap=0.922
[2026-05-12 16:08:44] #4204/13069 | true=walk | pred=walk | ✓ | ent=0.459 conf=0.850 gap=0.710
[2026-05-13 10:09:47] #4205/13069 | true=walk | pred=walk | ✓ | ent=0.398 conf=0.920 gap=0.890
[2026-05-13 10:09:58] #4206/13069 | true=walk | pred=walk | ✓ | ent=0.759 conf=0.820 gap=0.760
[2026-05-13 10:10:13] #4208/13069 | true=walk | pred=walk | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-13 10:10:17] #4209/13069 | true=walk | pred=walk | ✓ | ent=0.417 conf=0.920 gap=0.900
[2026-05-12 16:09:38] #4210/13069 | true=walk | pred=walk | ✓ | ent=0.745 conf=0.800 gap=0.700
[2026-05-13 10:11:08] #4213/13069 | true=walk | pred=walk | ✓ | ent=0.550 conf=0.855 gap=0.755
[2026-05-13 10:11:12] #4214/13069 | true=walk | pred=walk | ✓ | ent=0.543 conf=0.850 gap=0.750
[2026-05-12 16:11:11] #4216/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-12 16:11:42] #4218/13069 | true=walk | pred=walk | ✓ | ent=1.265 conf=0.650 gap=0.570
[2026-05-13 10:12:03] #4219/13069 | true=walk | pred=walk | ✓ | ent=0.998 conf=0.750 gap=0.670
[2026-05-12 16:11:58] #4220/13069 | true=walk | pred=walk | ✓ | ent=0.654 conf=0.850 gap=0.800
[2026-05-13 10:12:18] #4221/13069 | true=walk | pred=walk | ✓ | ent=1.032 conf=0.750 gap=0.700
[2026-05-13 10:12:23] #4222/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-12 16:12:31] #4223/13069 | true=walk | pred=walk | ✓ | ent=0.702 conf=0.850 gap=0.820
[2026-05-13 10:12:49] #4225/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 10:12:55] #4226/13069 | true=walk | pred=walk | ✓ | ent=0.778 conf=0.800 gap=0.750
[2026-05-13 10:12:59] #4227/13069 | true=walk | pred=walk | ✓ | ent=0.409 conf=0.895 gap=0.842
[2026-05-13 10:13:06] #4229/13069 | true=walk | pred=walk | ✓ | ent=0.651 conf=0.850 gap=0.800
[2026-05-13 10:13:09] #4230/13069 | true=walk | pred=walk | ✓ | ent=0.746 conf=0.820 gap=0.740
[2026-05-13 10:13:19] #4231/13069 | true=walk | pred=walk | ✓ | ent=0.790 conf=0.800 gap=0.700
[2026-05-12 16:14:44] #4232/13069 | true=walk | pred=walk | ✓ | ent=0.768 conf=0.750 gap=0.550
[2026-05-12 16:14:47] #4233/13069 | true=walk | pred=walk | ✓ | ent=0.690 conf=0.850 gap=0.810
[2026-05-12 16:14:51] #4234/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-12 16:14:55] #4235/13069 | true=walk | pred=walk | ✓ | ent=0.674 conf=0.850 gap=0.800
[2026-05-13 10:14:33] #4237/13069 | true=walk | pred=walk | ✓ | ent=1.050 conf=0.720 gap=0.620
[2026-05-12 16:15:30] #4238/13069 | true=walk | pred=walk | ✓ | ent=1.192 conf=0.450 gap=0.150
[2026-05-12 16:15:41] #4239/13069 | true=walk | pred=walk | ✓ | ent=0.286 conf=0.950 gap=0.940
[2026-05-12 16:15:46] #4240/13069 | true=walk | pred=walk | ✓ | ent=0.599 conf=0.850 gap=0.750
[2026-05-13 10:15:23] #4241/13069 | true=walk | pred=walk | ✓ | ent=0.621 conf=0.850 gap=0.770
[2026-05-13 10:15:36] #4242/13069 | true=walk | pred=walk | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 16:16:07] #4243/13069 | true=walk | pred=walk | ✓ | ent=0.417 conf=0.920 gap=0.900
[2026-05-12 16:16:28] #4245/13069 | true=walk | pred=walk | ✓ | ent=1.135 conf=0.700 gap=0.620
[2026-05-13 10:16:13] #4246/13069 | true=walk | pred=walk | ✓ | ent=1.503 conf=0.550 gap=0.450
[2026-05-12 16:16:48] #4247/13069 | true=walk | pred=walk | ✓ | ent=0.334 conf=0.920 gap=0.880
[2026-05-13 10:16:35] #4249/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 10:16:43] #4250/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 10:16:53] #4251/13069 | true=walk | pred=walk | ✓ | ent=0.775 conf=0.820 gap=0.770
[2026-05-13 10:17:03] #4252/13069 | true=walk | pred=walk | ✓ | ent=0.654 conf=0.850 gap=0.800
[2026-05-12 16:18:03] #4253/13069 | true=walk | pred=walk | ✓ | ent=0.910 conf=0.720 gap=0.540
[2026-05-12 16:18:46] #4256/13069 | true=walk | pred=walk | ✓ | ent=0.289 conf=0.950 gap=0.940
[2026-05-13 10:17:44] #4258/13069 | true=walk | pred=walk | ✓ | ent=0.688 conf=0.850 gap=0.800
[2026-05-13 10:17:56] #4259/13069 | true=walk | pred=walk | ✓ | ent=0.604 conf=0.750 gap=0.510
[2026-05-13 10:18:08] #4261/13069 | true=walk | pred=walk | ✓ | ent=1.004 conf=0.650 gap=0.400
[2026-05-12 16:20:49] #4266/13069 | true=walk | pred=walk | ✓ | ent=0.639 conf=0.800 gap=0.700
[2026-05-13 10:18:56] #4268/13069 | true=walk | pred=walk | ✓ | ent=0.154 conf=0.970 gap=0.950
[2026-05-13 10:19:14] #4269/13069 | true=walk | pred=walk | ✓ | ent=1.094 conf=0.650 gap=0.500
[2026-05-13 10:20:07] #4274/13069 | true=walk | pred=walk | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-12 16:22:13] #4275/13069 | true=walk | pred=walk | ✓ | ent=0.640 conf=0.850 gap=0.800
[2026-05-12 16:22:59] #4278/13069 | true=walk | pred=walk | ✓ | ent=0.518 conf=0.893 gap=0.845
[2026-05-13 10:21:02] #4280/13069 | true=walk | pred=walk | ✓ | ent=0.683 conf=0.850 gap=0.800
[2026-05-12 16:23:38] #4282/13069 | true=walk | pred=walk | ✓ | ent=0.286 conf=0.950 gap=0.940
[2026-05-13 10:21:22] #4283/13069 | true=walk | pred=walk | ✓ | ent=1.002 conf=0.750 gap=0.690
[2026-05-13 10:21:42] #4286/13069 | true=walk | pred=walk | ✓ | ent=0.943 conf=0.750 gap=0.650
[2026-05-13 10:21:57] #4288/13069 | true=walk | pred=walk | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-12 16:25:04] #4290/13069 | true=walk | pred=walk | ✓ | ent=0.754 conf=0.750 gap=0.550
[2026-05-12 16:25:30] #4292/13069 | true=walk | pred=walk | ✓ | ent=1.063 conf=0.700 gap=0.600
[2026-05-13 10:22:53] #4293/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 10:23:19] #4295/13069 | true=walk | pred=walk | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 10:23:22] #4296/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 10:23:30] #4297/13069 | true=walk | pred=walk | ✓ | ent=0.667 conf=0.850 gap=0.800
[2026-05-12 16:26:55] #4300/13069 | true=walk | pred=walk | ✓ | ent=0.976 conf=0.750 gap=0.670
[2026-05-13 10:24:11] #4301/13069 | true=walk | pred=walk | ✓ | ent=1.127 conf=0.700 gap=0.600
[2026-05-13 10:24:25] #4302/13069 | true=walk | pred=walk | ✓ | ent=1.010 conf=0.700 gap=0.600
[2026-05-12 16:27:30] #4303/13069 | true=walk | pred=walk | ✓ | ent=1.599 conf=0.350 gap=0.050
[2026-05-13 10:24:48] #4304/13069 | true=walk | pred=walk | ✓ | ent=0.224 conf=0.950 gap=0.910
[2026-05-13 10:25:03] #4305/13069 | true=walk | pred=walk | ✓ | ent=0.690 conf=0.850 gap=0.810
[2026-05-13 10:25:35] #4307/13069 | true=walk | pred=walk | ✓ | ent=0.802 conf=0.700 gap=0.500
[2026-05-12 16:28:15] #4308/13069 | true=walk | pred=walk | ✓ | ent=1.032 conf=0.650 gap=0.400
[2026-05-12 16:28:22] #4309/13069 | true=walk | pred=walk | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-12 16:28:25] #4310/13069 | true=walk | pred=walk | ✓ | ent=1.001 conf=0.750 gap=0.680
[2026-05-13 10:26:12] #4311/13069 | true=walk | pred=walk | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-13 10:26:27] #4312/13069 | true=walk | pred=walk | ✓ | ent=1.086 conf=0.720 gap=0.640
[2026-05-13 10:26:37] #4313/13069 | true=walk | pred=walk | ✓ | ent=1.136 conf=0.580 gap=0.280
[2026-05-12 16:29:06] #4314/13069 | true=walk | pred=walk | ✓ | ent=0.351 conf=0.920 gap=0.870
[2026-05-12 16:29:14] #4315/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 10:27:11] #4316/13069 | true=walk | pred=walk | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-12 16:29:48] #4318/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 10:27:30] #4319/13069 | true=walk | pred=walk | ✓ | ent=0.948 conf=0.750 gap=0.650
[2026-05-12 16:30:13] #4320/13069 | true=walk | pred=walk | ✓ | ent=1.082 conf=0.720 gap=0.640
[2026-05-13 10:27:56] #4321/13069 | true=walk | pred=walk | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-12 16:31:09] #4324/13069 | true=walk | pred=walk | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 10:28:39] #4325/13069 | true=walk | pred=walk | ✓ | ent=0.624 conf=0.850 gap=0.800
[2026-05-13 10:29:03] #4327/13069 | true=walk | pred=walk | ✓ | ent=1.343 conf=0.620 gap=0.500
[2026-05-12 16:31:41] #4328/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 10:29:27] #4329/13069 | true=walk | pred=walk | ✓ | ent=1.584 conf=0.300 gap=0.050
[2026-05-13 10:29:31] #4330/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.940 gap=0.900
[2026-05-13 10:29:37] #4332/13069 | true=walk | pred=walk | ✓ | ent=1.063 conf=0.700 gap=0.600
[2026-05-12 16:32:29] #4333/13069 | true=walk | pred=walk | ✓ | ent=1.237 conf=0.650 gap=0.550
[2026-05-12 16:33:05] #4335/13069 | true=walk | pred=walk | ✓ | ent=0.665 conf=0.850 gap=0.800
