[2026-05-11 21:51:10] HARTH class 0 (walk) T=0.8
[2026-05-11 21:51:10]   13069 windows
[2026-05-12 22:30:43] #0001/13069 | true=walk | pred=walk | ✓ | ent=1.499 conf=0.450 gap=0.200
[2026-05-13 05:26:28] #2413/13069 | true=walk | pred=walk | ✓ | ent=0.409 conf=0.895 gap=0.842
[2026-05-13 05:26:30] #2414/13069 | true=walk | pred=walk | ✓ | ent=0.713 conf=0.850 gap=0.820
[2026-05-13 05:26:45] #2415/13069 | true=walk | pred=run | ✗ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 05:26:59] #2416/13069 | true=walk | pred=run | ✗ | ent=0.215 conf=0.944 gap=0.889
[2026-05-13 05:27:06] #2417/13069 | true=walk | pred=run | ✗ | ent=0.588 conf=0.850 gap=0.800
[2026-05-13 05:27:09] #2418/13069 | true=walk | pred=walk | ✓ | ent=0.802 conf=0.700 gap=0.500
[2026-05-13 05:27:19] #2419/13069 | true=walk | pred=run | ✗ | ent=0.621 conf=0.850 gap=0.800
[2026-05-13 05:27:35] #2420/13069 | true=walk | pred=walk | ✓ | ent=0.476 conf=0.900 gap=0.870
[2026-05-12 09:10:59]   [2420/13069] acc=61% filt=2089
[2026-05-13 05:27:41] #2421/13069 | true=walk | pred=walk | ✓ | ent=0.694 conf=0.850 gap=0.810
[2026-05-13 05:27:48] #2422/13069 | true=walk | pred=walk | ✓ | ent=0.482 conf=0.900 gap=0.850
[2026-05-13 05:27:55] #2423/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 05:27:58] #2424/13069 | true=walk | pred=walk | ✓ | ent=0.412 conf=0.920 gap=0.890
[2026-05-13 05:28:16] #2425/13069 | true=walk | pred=stairs_up | ✗ | ent=1.268 conf=0.550 gap=0.350
[2026-05-13 05:28:36] #2426/13069 | true=walk | pred=shuffle | ✗ | ent=0.423 conf=0.850 gap=0.700
[2026-05-13 05:28:48] #2427/13069 | true=walk | pred=stairs_up | ✗ | ent=1.052 conf=0.450 gap=0.000
[2026-05-13 05:28:56] #2428/13069 | true=walk | pred=walk | ✓ | ent=1.017 conf=0.700 gap=0.550
[2026-05-13 05:28:59] #2429/13069 | true=walk | pred=walk | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 05:29:12] #2430/13069 | true=walk | pred=walk | ✓ | ent=0.440 conf=0.915 gap=0.896
[2026-05-13 05:29:26] #2431/13069 | true=walk | pred=walk | ✓ | ent=0.316 conf=0.945 gap=0.935
[2026-05-13 05:29:28] #2432/13069 | true=walk | pred=walk | ✓ | ent=0.526 conf=0.850 gap=0.770
[2026-05-13 05:29:35] #2433/13069 | true=walk | pred=stairs_up | ✗ | ent=1.018 conf=0.450 gap=0.000
[2026-05-13 05:29:38] #2434/13069 | true=walk | pred=walk | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 05:29:47] #2435/13069 | true=walk | pred=run | ✗ | ent=0.674 conf=0.850 gap=0.800
[2026-05-13 05:29:54] #2436/13069 | true=walk | pred=stairs_up | ✗ | ent=0.693 conf=0.500 gap=0.000
[2026-05-13 05:29:56] #2437/13069 | true=walk | pred=walk | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 05:30:05] #2438/13069 | true=walk | pred=stairs_up | ✗ | ent=1.161 conf=0.450 gap=0.100
[2026-05-13 05:30:12] #2439/13069 | true=walk | pred=walk | ✓ | ent=0.112 conf=0.980 gap=0.970
[2026-05-13 05:30:34] #2440/13069 | true=walk | pred=run | ✗ | ent=0.526 conf=0.891 gap=0.842
[2026-05-12 09:20:00]   [2440/13069] acc=61% filt=2106
[2026-05-13 05:30:41] #2441/13069 | true=walk | pred=walk | ✓ | ent=0.489 conf=0.848 gap=0.709
[2026-05-13 05:30:53] #2442/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.920
[2026-05-13 05:30:55] #2443/13069 | true=walk | pred=walk | ✓ | ent=1.383 conf=0.550 gap=0.350
[2026-05-13 05:31:06] #2444/13069 | true=walk | pred=run | ✗ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 05:31:26] #2445/13069 | true=walk | pred=stairs_down | ✗ | ent=1.360 conf=0.450 gap=0.100
[2026-05-13 05:31:47] #2446/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.920
[2026-05-13 05:31:50] #2447/13069 | true=walk | pred=walk | ✓ | ent=0.671 conf=0.850 gap=0.810
[2026-05-13 05:32:02] #2448/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 05:32:33] #2449/13069 | true=walk | pred=walk | ✓ | ent=1.222 conf=0.650 gap=0.530
[2026-05-13 05:34:00] #2450/13069 | true=walk | pred=walk | ✓ | ent=0.570 conf=0.880 gap=0.840
[2026-05-13 05:34:19] #2451/13069 | true=walk | pred=walk | ✓ | ent=0.761 conf=0.820 gap=0.770
[2026-05-13 05:34:22] #2452/13069 | true=walk | pred=walk | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-13 05:34:30] #2453/13069 | true=walk | pred=walk | ✓ | ent=1.187 conf=0.650 gap=0.530
[2026-05-13 05:34:37] #2454/13069 | true=walk | pred=run | ✗ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 05:34:40] #2455/13069 | true=walk | pred=walk | ✓ | ent=0.481 conf=0.900 gap=0.870
[2026-05-13 05:34:43] #2456/13069 | true=walk | pred=walk | ✓ | ent=0.708 conf=0.850 gap=0.820
[2026-05-13 05:34:48] #2457/13069 | true=walk | pred=walk | ✓ | ent=0.316 conf=0.945 gap=0.935
[2026-05-13 05:35:11] #2458/13069 | true=walk | pred=walk | ✓ | ent=0.826 conf=0.750 gap=0.650
[2026-05-13 05:35:14] #2459/13069 | true=walk | pred=walk | ✓ | ent=0.950 conf=0.600 gap=0.400
[2026-05-13 05:35:20] #2460/13069 | true=walk | pred=walk | ✓ | ent=0.640 conf=0.850 gap=0.800
[2026-05-12 09:26:17]   [2460/13069] acc=61% filt=2120
[2026-05-13 05:35:27] #2461/13069 | true=walk | pred=walk | ✓ | ent=0.652 conf=0.850 gap=0.790
[2026-05-13 05:35:33] #2462/13069 | true=walk | pred=sit | ✗ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 05:35:40] #2463/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 05:35:43] #2464/13069 | true=walk | pred=walk | ✓ | ent=0.640 conf=0.850 gap=0.800
[2026-05-13 05:35:51] #2465/13069 | true=walk | pred=walk | ✓ | ent=0.122 conf=0.980 gap=0.970
[2026-05-13 05:36:04] #2466/13069 | true=walk | pred=walk | ✓ | ent=1.211 conf=0.650 gap=0.500
[2026-05-13 05:36:13] #2467/13069 | true=walk | pred=walk | ✓ | ent=0.098 conf=0.980 gap=0.960
[2026-05-13 05:36:16] #2468/13069 | true=walk | pred=walk | ✓ | ent=1.104 conf=0.700 gap=0.620
[2026-05-13 05:36:27] #2469/13069 | true=walk | pred=stairs_up | ✗ | ent=1.500 conf=0.350 gap=0.050
[2026-05-13 05:36:30] #2470/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 05:36:39] #2471/13069 | true=walk | pred=walk | ✓ | ent=0.721 conf=0.828 gap=0.747
[2026-05-13 05:36:57] #2472/13069 | true=walk | pred=stand | ✗ | ent=0.827 conf=0.700 gap=0.450
[2026-05-13 05:37:06] #2473/13069 | true=walk | pred=walk | ✓ | ent=0.609 conf=0.850 gap=0.770
[2026-05-13 05:37:13] #2474/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 05:37:15] #2475/13069 | true=walk | pred=walk | ✓ | ent=1.151 conf=0.700 gap=0.630
[2026-05-13 05:37:32] #2476/13069 | true=walk | pred=stand | ✗ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 05:37:36] #2477/13069 | true=walk | pred=walk | ✓ | ent=0.286 conf=0.950 gap=0.930
[2026-05-13 05:37:44] #2478/13069 | true=walk | pred=walk | ✓ | ent=1.146 conf=0.700 gap=0.600
[2026-05-13 05:37:46] #2479/13069 | true=walk | pred=walk | ✓ | ent=0.622 conf=0.850 gap=0.800
[2026-05-13 05:37:51] #2480/13069 | true=walk | pred=stand | ✗ | ent=1.626 conf=0.400 gap=0.100
[2026-05-12 09:32:40]   [2480/13069] acc=61% filt=2139
[2026-05-13 05:38:04] #2481/13069 | true=walk | pred=run | ✗ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 05:38:07] #2482/13069 | true=walk | pred=walk | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-13 05:38:16] #2483/13069 | true=walk | pred=walk | ✓ | ent=1.071 conf=0.720 gap=0.640
[2026-05-13 05:38:24] #2484/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 05:38:34] #2485/13069 | true=walk | pred=walk | ✓ | ent=0.649 conf=0.850 gap=0.770
[2026-05-13 05:38:41] #2486/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.810
[2026-05-13 05:38:47] #2487/13069 | true=walk | pred=lying | ✗ | ent=0.611 conf=0.700 gap=0.400
[2026-05-13 05:38:57] #2488/13069 | true=walk | pred=run | ✗ | ent=0.431 conf=0.920 gap=0.900
[2026-05-13 05:39:12] #2489/13069 | true=walk | pred=stairs_up | ✗ | ent=0.688 conf=0.550 gap=0.100
[2026-05-13 05:39:18] #2490/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.920 gap=0.840
[2026-05-13 05:39:29] #2491/13069 | true=walk | pred=walk | ✓ | ent=1.316 conf=0.550 gap=0.350
[2026-05-13 05:39:38] #2492/13069 | true=walk | pred=walk | ✓ | ent=0.943 conf=0.750 gap=0.650
[2026-05-13 05:39:49] #2493/13069 | true=walk | pred=walk | ✓ | ent=0.431 conf=0.900 gap=0.860
[2026-05-13 05:39:52] #2494/13069 | true=walk | pred=walk | ✓ | ent=0.965 conf=0.750 gap=0.700
[2026-05-13 05:40:10] #2495/13069 | true=walk | pred=run | ✗ | ent=0.423 conf=0.850 gap=0.700
[2026-05-13 05:40:29] #2496/13069 | true=walk | pred=stairs_down | ✗ | ent=1.194 conf=0.600 gap=0.350
[2026-05-13 05:40:36] #2497/13069 | true=walk | pred=walk | ✓ | ent=0.859 conf=0.800 gap=0.750
[2026-05-13 05:40:43] #2498/13069 | true=walk | pred=walk | ✓ | ent=0.688 conf=0.850 gap=0.800
[2026-05-13 05:40:53] #2499/13069 | true=walk | pred=walk | ✓ | ent=1.187 conf=0.650 gap=0.530
[2026-05-13 05:41:01] #2500/13069 | true=walk | pred=walk | ✓ | ent=0.768 conf=0.750 gap=0.550
[2026-05-12 09:37:23]   [2500/13069] acc=61% filt=2154
[2026-05-13 05:41:07] #2501/13069 | true=walk | pred=run | ✗ | ent=0.679 conf=0.850 gap=0.800
[2026-05-13 05:41:10] #2502/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 05:41:13] #2503/13069 | true=walk | pred=walk | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 05:41:16] #2504/13069 | true=walk | pred=walk | ✓ | ent=0.675 conf=0.850 gap=0.810
[2026-05-13 05:41:27] #2505/13069 | true=walk | pred=run | ✗ | ent=0.526 conf=0.891 gap=0.842
[2026-05-13 05:41:42] #2506/13069 | true=walk | pred=run | ✗ | ent=0.302 conf=0.940 gap=0.910
[2026-05-13 05:41:51] #2507/13069 | true=walk | pred=stand | ✗ | ent=0.867 conf=0.750 gap=0.600
[2026-05-13 05:42:00] #2508/13069 | true=walk | pred=run | ✗ | ent=0.679 conf=0.850 gap=0.800
[2026-05-13 05:42:11] #2509/13069 | true=walk | pred=stairs_up | ✗ | ent=0.746 conf=0.700 gap=0.450
[2026-05-13 05:42:16] #2510/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 05:42:18] #2511/13069 | true=walk | pred=walk | ✓ | ent=0.599 conf=0.850 gap=0.750
[2026-05-13 05:42:26] #2512/13069 | true=walk | pred=walk | ✓ | ent=0.599 conf=0.850 gap=0.750
[2026-05-13 05:42:28] #2513/13069 | true=walk | pred=walk | ✓ | ent=0.811 conf=0.820 gap=0.780
[2026-05-13 05:42:37] #2514/13069 | true=walk | pred=walk | ✓ | ent=0.758 conf=0.800 gap=0.700
[2026-05-13 05:42:48] #2515/13069 | true=walk | pred=walk | ✓ | ent=1.217 conf=0.550 gap=0.250
[2026-05-13 05:43:01] #2516/13069 | true=walk | pred=run | ✗ | ent=0.056 conf=0.990 gap=0.980
[2026-05-13 05:43:10] #2517/13069 | true=walk | pred=walk | ✓ | ent=0.679 conf=0.850 gap=0.800
[2026-05-13 05:43:25] #2518/13069 | true=walk | pred=run | ✗ | ent=0.412 conf=0.920 gap=0.890
[2026-05-13 05:43:37] #2519/13069 | true=walk | pred=stand | ✗ | ent=0.688 conf=0.550 gap=0.100
[2026-05-13 05:43:45] #2520/13069 | true=walk | pred=walk | ✓ | ent=0.690 conf=0.850 gap=0.810
[2026-05-12 09:43:27]   [2520/13069] acc=61% filt=2170
[2026-05-13 05:43:55] #2521/13069 | true=walk | pred=stairs_up | ✗ | ent=0.423 conf=0.850 gap=0.700
[2026-05-13 05:44:11] #2522/13069 | true=walk | pred=stairs_up | ✗ | ent=1.018 conf=0.450 gap=0.000
[2026-05-13 05:44:19] #2523/13069 | true=walk | pred=run | ✗ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 05:44:32] #2524/13069 | true=walk | pred=walk | ✓ | ent=0.715 conf=0.820 gap=0.720
[2026-05-13 05:44:49] #2525/13069 | true=walk | pred=walk | ✓ | ent=0.397 conf=0.920 gap=0.880
[2026-05-13 05:45:24] #2526/13069 | true=walk | pred=stairs_down | ✗ | ent=0.856 conf=0.500 gap=0.050
[2026-05-13 05:46:22] #2527/13069 | true=walk | pred=run | ✗ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 05:46:52] #2528/13069 | true=walk | pred=stairs_up | ✗ | ent=1.563 conf=0.420 gap=0.140
[2026-05-13 05:46:55] #2529/13069 | true=walk | pred=walk | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 05:47:01] #2530/13069 | true=walk | pred=stairs_up | ✗ | ent=0.791 conf=0.650 gap=0.350
[2026-05-13 05:47:05] #2531/13069 | true=walk | pred=walk | ✓ | ent=0.286 conf=0.950 gap=0.930
[2026-05-13 05:47:28] #2532/13069 | true=walk | pred=run | ✗ | ent=0.223 conf=0.960 gap=0.950
[2026-05-13 05:47:42] #2533/13069 | true=walk | pred=stairs_up | ✗ | ent=1.210 conf=0.450 gap=0.050
[2026-05-13 05:47:55] #2534/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.800
[2026-05-13 05:48:03] #2535/13069 | true=walk | pred=walk | ✓ | ent=0.169 conf=0.960 gap=0.919
[2026-05-13 05:48:11] #2536/13069 | true=walk | pred=walk | ✓ | ent=0.253 conf=0.950 gap=0.920
[2026-05-13 05:48:14] #2537/13069 | true=walk | pred=walk | ✓ | ent=0.683 conf=0.850 gap=0.800
[2026-05-13 05:48:25] #2538/13069 | true=walk | pred=walk | ✓ | ent=1.484 conf=0.450 gap=0.150
[2026-05-13 05:48:37] #2539/13069 | true=walk | pred=shuffle | ✗ | ent=0.688 conf=0.550 gap=0.100
[2026-05-13 05:48:54] #2540/13069 | true=walk | pred=stand | ✗ | ent=0.296 conf=0.930 gap=0.880
[2026-05-12 09:48:55]   [2540/13069] acc=60% filt=2187
[2026-05-13 05:49:00] #2541/13069 | true=walk | pred=walk | ✓ | ent=0.232 conf=0.950 gap=0.920
[2026-05-13 05:49:06] #2542/13069 | true=walk | pred=walk | ✓ | ent=0.688 conf=0.850 gap=0.800
[2026-05-13 05:49:08] #2543/13069 | true=walk | pred=walk | ✓ | ent=0.690 conf=0.850 gap=0.810
[2026-05-13 05:49:10] #2544/13069 | true=walk | pred=walk | ✓ | ent=0.646 conf=0.850 gap=0.800
[2026-05-13 05:49:21] #2545/13069 | true=walk | pred=run | ✗ | ent=0.640 conf=0.850 gap=0.800
[2026-05-13 05:49:26] #2546/13069 | true=walk | pred=run | ✗ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 05:49:33] #2547/13069 | true=walk | pred=walk | ✓ | ent=0.272 conf=0.950 gap=0.930
[2026-05-13 05:49:44] #2548/13069 | true=walk | pred=stairs_up | ✗ | ent=0.688 conf=0.550 gap=0.100
[2026-05-13 05:49:59] #2549/13069 | true=walk | pred=run | ✗ | ent=0.809 conf=0.800 gap=0.700
[2026-05-13 05:50:12] #2550/13069 | true=walk | pred=run | ✗ | ent=0.384 conf=0.920 gap=0.890
[2026-05-13 05:50:23] #2551/13069 | true=walk | pred=stairs_up | ✗ | ent=0.518 conf=0.850 gap=0.750
[2026-05-13 05:50:31] #2552/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.810
[2026-05-13 05:50:39] #2553/13069 | true=walk | pred=run | ✗ | ent=0.475 conf=0.900 gap=0.850
[2026-05-13 05:50:48] #2554/13069 | true=walk | pred=walk | ✓ | ent=0.892 conf=0.750 gap=0.600
[2026-05-13 05:51:02] #2555/13069 | true=walk | pred=run | ✗ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 05:51:21] #2556/13069 | true=walk | pred=stairs_down | ✗ | ent=1.370 conf=0.450 gap=0.100
[2026-05-13 05:51:33] #2557/13069 | true=walk | pred=stairs_up | ✗ | ent=1.107 conf=0.600 gap=0.320
[2026-05-13 05:51:41] #2558/13069 | true=walk | pred=walk | ✓ | ent=1.243 conf=0.650 gap=0.550
[2026-05-13 05:51:44] #2559/13069 | true=walk | pred=walk | ✓ | ent=0.112 conf=0.980 gap=0.970
[2026-05-13 05:51:51] #2560/13069 | true=walk | pred=walk | ✓ | ent=0.552 conf=0.880 gap=0.850
[2026-05-12 09:53:29]   [2560/13069] acc=61% filt=2205
[2026-05-13 05:52:04] #2561/13069 | true=walk | pred=shuffle | ✗ | ent=0.940 conf=0.700 gap=0.600
[2026-05-13 05:52:13] #2562/13069 | true=walk | pred=run | ✗ | ent=0.688 conf=0.850 gap=0.800
[2026-05-13 05:52:18] #2563/13069 | true=walk | pred=stand | ✗ | ent=0.423 conf=0.850 gap=0.700
[2026-05-13 05:52:31] #2564/13069 | true=walk | pred=stairs_down | ✗ | ent=1.453 conf=0.400 gap=0.050
[2026-05-13 05:52:43] #2565/13069 | true=walk | pred=stand | ✗ | ent=0.423 conf=0.850 gap=0.700
[2026-05-13 05:52:53] #2566/13069 | true=walk | pred=stairs_up | ✗ | ent=0.673 conf=0.600 gap=0.200
[2026-05-13 05:52:56] #2567/13069 | true=walk | pred=walk | ✓ | ent=1.018 conf=0.700 gap=0.600
[2026-05-13 05:52:59] #2568/13069 | true=walk | pred=walk | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-13 05:53:13] #2569/13069 | true=walk | pred=run | ✗ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 05:53:15] #2570/13069 | true=walk | pred=walk | ✓ | ent=0.885 conf=0.720 gap=0.520
[2026-05-13 05:53:18] #2571/13069 | true=walk | pred=walk | ✓ | ent=0.929 conf=0.750 gap=0.650
[2026-05-13 05:53:20] #2572/13069 | true=walk | pred=walk | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 05:53:31] #2573/13069 | true=walk | pred=stand | ✗ | ent=0.647 conf=0.800 gap=0.650
[2026-05-13 05:53:55] #2574/13069 | true=walk | pred=stairs_up | ✗ | ent=1.369 conf=0.480 gap=0.180
[2026-05-13 05:53:57] #2575/13069 | true=walk | pred=walk | ✓ | ent=0.556 conf=0.850 gap=0.780
[2026-05-13 05:54:13] #2576/13069 | true=walk | pred=stand | ✗ | ent=0.947 conf=0.750 gap=0.630
[2026-05-13 05:54:25] #2577/13069 | true=walk | pred=stairs_up | ✗ | ent=0.613 conf=0.800 gap=0.650
[2026-05-13 05:54:35] #2578/13069 | true=walk | pred=shuffle | ✗ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 05:54:40] #2579/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 05:54:54] #2580/13069 | true=walk | pred=stairs_up | ✗ | ent=1.352 conf=0.400 gap=0.000
[2026-05-12 09:58:18]   [2580/13069] acc=60% filt=2223
[2026-05-13 05:54:56] #2581/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 05:55:04] #2582/13069 | true=walk | pred=walk | ✓ | ent=0.595 conf=0.850 gap=0.750
[2026-05-13 05:55:11] #2583/13069 | true=walk | pred=walk | ✓ | ent=0.168 conf=0.970 gap=0.960
[2026-05-13 05:55:19] #2584/13069 | true=walk | pred=run | ✗ | ent=0.112 conf=0.980 gap=0.970
[2026-05-13 05:55:22] #2585/13069 | true=walk | pred=walk | ✓ | ent=1.382 conf=0.550 gap=0.400
[2026-05-13 05:55:33] #2586/13069 | true=walk | pred=walk | ✓ | ent=0.651 conf=0.850 gap=0.800
[2026-05-13 05:55:36] #2587/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 05:55:44] #2588/13069 | true=walk | pred=walk | ✓ | ent=0.398 conf=0.920 gap=0.890
[2026-05-13 05:55:58] #2589/13069 | true=walk | pred=shuffle | ✗ | ent=1.332 conf=0.400 gap=0.000
[2026-05-13 05:56:10] #2590/13069 | true=walk | pred=shuffle | ✗ | ent=1.498 conf=0.500 gap=0.400
[2026-05-13 05:56:21] #2591/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 05:56:24] #2592/13069 | true=walk | pred=walk | ✓ | ent=1.246 conf=0.650 gap=0.550
[2026-05-13 05:56:29] #2593/13069 | true=walk | pred=stairs_up | ✗ | ent=1.518 conf=0.300 gap=0.000
[2026-05-13 05:56:39] #2594/13069 | true=walk | pred=stand | ✗ | ent=0.856 conf=0.500 gap=0.050
[2026-05-13 05:56:47] #2595/13069 | true=walk | pred=shuffle | ✗ | ent=0.673 conf=0.600 gap=0.200
[2026-05-13 05:57:04] #2596/13069 | true=walk | pred=shuffle | ✗ | ent=1.326 conf=0.450 gap=0.100
[2026-05-13 05:57:17] #2597/13069 | true=walk | pred=stairs_up | ✗ | ent=1.434 conf=0.420 gap=0.100
[2026-05-13 05:57:26] #2598/13069 | true=walk | pred=walk | ✓ | ent=0.224 conf=0.950 gap=0.910
[2026-05-13 05:57:36] #2599/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 05:57:41] #2600/13069 | true=walk | pred=stairs_up | ✗ | ent=0.611 conf=0.700 gap=0.400
[2026-05-12 10:03:25]   [2600/13069] acc=61% filt=2241
[2026-05-13 05:57:48] #2601/13069 | true=walk | pred=walk | ✓ | ent=0.690 conf=0.850 gap=0.810
[2026-05-13 05:58:00] #2602/13069 | true=walk | pred=stairs_up | ✗ | ent=0.898 conf=0.600 gap=0.300
[2026-05-13 05:58:11] #2603/13069 | true=walk | pred=walk | ✓ | ent=0.998 conf=0.720 gap=0.590
[2026-05-13 05:58:15] #2604/13069 | true=walk | pred=walk | ✓ | ent=0.429 conf=0.900 gap=0.850
[2026-05-13 05:58:22] #2605/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 05:59:05] #2606/13069 | true=walk | pred=stairs_down | ✗ | ent=0.996 conf=0.550 gap=0.200
[2026-05-13 05:59:36] #2607/13069 | true=walk | pred=walk | ✓ | ent=0.905 conf=0.750 gap=0.600
[2026-05-13 06:00:48] #2608/13069 | true=walk | pred=walk | ✓ | ent=0.056 conf=0.990 gap=0.980
[2026-05-13 06:01:01] #2609/13069 | true=walk | pred=walk | ✓ | ent=0.302 conf=0.940 gap=0.910
[2026-05-13 06:01:06] #2610/13069 | true=walk | pred=walk | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 06:01:18] #2611/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 06:01:44] #2612/13069 | true=walk | pred=stairs_up | ✗ | ent=1.542 conf=0.333 gap=0.000
[2026-05-13 06:01:59] #2613/13069 | true=walk | pred=stairs_up | ✗ | ent=1.374 conf=0.500 gap=0.200
[2026-05-13 06:02:07] #2614/13069 | true=walk | pred=walk | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-13 06:02:11] #2615/13069 | true=walk | pred=walk | ✓ | ent=0.683 conf=0.850 gap=0.800
[2026-05-13 06:02:31] #2616/13069 | true=walk | pred=stairs_down | ✗ | ent=1.830 conf=0.250 gap=0.030
[2026-05-13 06:02:37] #2617/13069 | true=walk | pred=run | ✗ | ent=0.475 conf=0.900 gap=0.850
[2026-05-13 06:02:40] #2618/13069 | true=walk | pred=walk | ✓ | ent=0.965 conf=0.750 gap=0.700
[2026-05-13 06:02:43] #2619/13069 | true=walk | pred=walk | ✓ | ent=0.365 conf=0.920 gap=0.870
[2026-05-13 06:02:50] #2620/13069 | true=walk | pred=walk | ✓ | ent=1.012 conf=0.750 gap=0.700
[2026-05-12 10:09:12]   [2620/13069] acc=61% filt=2259
[2026-05-13 06:02:52] #2621/13069 | true=walk | pred=walk | ✓ | ent=0.384 conf=0.931 gap=0.922
[2026-05-13 06:02:57] #2622/13069 | true=walk | pred=stairs_up | ✗ | ent=1.175 conf=0.450 gap=0.050
[2026-05-13 06:03:07] #2623/13069 | true=walk | pred=stairs_up | ✗ | ent=1.052 conf=0.450 gap=0.000
[2026-05-13 06:03:18] #2624/13069 | true=walk | pred=run | ✗ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 06:03:28] #2625/13069 | true=walk | pred=run | ✗ | ent=0.336 conf=0.895 gap=0.789
[2026-05-13 06:03:33] #2626/13069 | true=walk | pred=walk | ✓ | ent=0.599 conf=0.850 gap=0.750
[2026-05-13 06:03:39] #2627/13069 | true=walk | pred=run | ✗ | ent=0.639 conf=0.800 gap=0.700
[2026-05-13 06:03:52] #2628/13069 | true=walk | pred=run | ✗ | ent=0.317 conf=0.928 gap=0.876
[2026-05-13 06:04:00] #2629/13069 | true=walk | pred=walk | ✓ | ent=0.640 conf=0.850 gap=0.800
[2026-05-13 06:04:26] #2630/13069 | true=walk | pred=stairs_down | ✗ | ent=1.224 conf=0.480 gap=0.100
[2026-05-13 06:04:39] #2631/13069 | true=walk | pred=walk | ✓ | ent=0.886 conf=0.650 gap=0.450
[2026-05-13 06:04:49] #2632/13069 | true=walk | pred=walk | ✓ | ent=0.232 conf=0.950 gap=0.920
[2026-05-13 06:05:06] #2633/13069 | true=walk | pred=run | ✗ | ent=0.726 conf=0.820 gap=0.740
