[2026-05-11 21:51:19] HARTH class 1 (run) T=0.8
[2026-05-11 21:51:19]   3185 windows
[2026-05-11 21:51:24] #0001/03185 | true=run | pred=run | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-12 05:32:54] #2209/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 05:33:10] #2210/03185 | true=run | pred=stairs_up | ✗ | ent=0.611 conf=0.700 gap=0.400
[2026-05-12 05:33:37] #2211/03185 | true=run | pred=run | ✓ | ent=0.683 conf=0.850 gap=0.800
[2026-05-12 05:33:45] #2212/03185 | true=run | pred=run | ✓ | ent=0.442 conf=0.900 gap=0.850
[2026-05-12 05:33:54] #2213/03185 | true=run | pred=run | ✓ | ent=0.056 conf=0.990 gap=0.980
[2026-05-12 05:34:11] #2214/03185 | true=run | pred=run | ✓ | ent=0.223 conf=0.960 gap=0.950
[2026-05-12 05:34:32] #2215/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-12 05:34:35] #2216/03185 | true=run | pred=run | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-12 05:34:52] #2217/03185 | true=run | pred=run | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 05:35:01] #2218/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-12 05:35:11] #2219/03185 | true=run | pred=run | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-12 05:35:15] #2220/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 05:35:15]   [2220/3185] acc=86% filt=2204
[2026-05-12 05:35:19] #2221/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 05:35:27] #2222/03185 | true=run | pred=run | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-12 05:35:43] #2223/03185 | true=run | pred=walk | ✗ | ent=0.336 conf=0.895 gap=0.789
[2026-05-12 05:35:56] #2224/03185 | true=run | pred=run | ✓ | ent=0.679 conf=0.850 gap=0.800
[2026-05-12 05:36:04] #2225/03185 | true=run | pred=run | ✓ | ent=0.674 conf=0.850 gap=0.800
[2026-05-12 05:36:18] #2226/03185 | true=run | pred=walk | ✗ | ent=0.571 conf=0.850 gap=0.750
[2026-05-12 05:36:28] #2227/03185 | true=run | pred=run | ✓ | ent=0.770 conf=0.820 gap=0.740
[2026-05-12 05:36:48] #2228/03185 | true=run | pred=run | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-12 05:36:51] #2229/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-12 05:36:54] #2230/03185 | true=run | pred=run | ✓ | ent=0.666 conf=0.800 gap=0.650
[2026-05-12 05:37:03] #2231/03185 | true=run | pred=run | ✓ | ent=0.795 conf=0.820 gap=0.770
[2026-05-12 05:37:06] #2232/03185 | true=run | pred=run | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 05:37:10] #2233/03185 | true=run | pred=run | ✓ | ent=0.639 conf=0.800 gap=0.700
[2026-05-12 05:37:38] #2234/03185 | true=run | pred=run | ✓ | ent=0.232 conf=0.950 gap=0.920
[2026-05-12 05:37:46] #2235/03185 | true=run | pred=walk | ✗ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 05:37:49] #2236/03185 | true=run | pred=run | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-12 05:37:52] #2237/03185 | true=run | pred=run | ✓ | ent=0.814 conf=0.800 gap=0.700
[2026-05-12 05:38:03] #2238/03185 | true=run | pred=run | ✓ | ent=0.451 conf=0.833 gap=0.667
[2026-05-12 05:38:07] #2239/03185 | true=run | pred=run | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-12 05:38:10] #2240/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 05:38:10]   [2240/3185] acc=86% filt=2224
[2026-05-12 05:38:13] #2241/03185 | true=run | pred=run | ✓ | ent=0.411 conf=0.904 gap=0.851
[2026-05-12 05:38:22] #2242/03185 | true=run | pred=run | ✓ | ent=0.655 conf=0.850 gap=0.800
[2026-05-12 05:39:15] #2243/03185 | true=run | pred=run | ✓ | ent=0.404 conf=0.920 gap=0.900
[2026-05-12 05:40:29] #2244/03185 | true=run | pred=walk | ✗ | ent=0.775 conf=0.750 gap=0.550
[2026-05-12 05:40:39] #2245/03185 | true=run | pred=run | ✓ | ent=0.905 conf=0.750 gap=0.600
[2026-05-12 05:40:42] #2246/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 05:40:47] #2247/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 05:40:53] #2248/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 05:41:02] #2249/03185 | true=run | pred=run | ✓ | ent=0.814 conf=0.800 gap=0.700
[2026-05-12 05:41:44] #2250/03185 | true=run | pred=walk | ✗ | ent=0.693 conf=0.850 gap=0.800
[2026-05-12 05:41:54] #2251/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-12 05:41:58] #2252/03185 | true=run | pred=run | ✓ | ent=0.168 conf=0.970 gap=0.960
[2026-05-12 05:42:07] #2253/03185 | true=run | pred=run | ✓ | ent=0.846 conf=0.800 gap=0.740
[2026-05-12 05:42:10] #2254/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 05:42:19] #2255/03185 | true=run | pred=run | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-12 05:42:30] #2256/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-12 05:42:40] #2257/03185 | true=run | pred=run | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-12 05:42:46] #2258/03185 | true=run | pred=run | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-12 05:43:08] #2259/03185 | true=run | pred=run | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-12 05:43:47] #2260/03185 | true=run | pred=walk | ✗ | ent=0.669 conf=0.850 gap=0.800
[2026-05-12 05:43:47]   [2260/3185] acc=86% filt=2244
[2026-05-12 05:43:59] #2261/03185 | true=run | pred=run | ✓ | ent=0.112 conf=0.980 gap=0.970
[2026-05-12 05:44:12] #2262/03185 | true=run | pred=walk | ✗ | ent=0.640 conf=0.850 gap=0.800
[2026-05-12 05:44:44] #2263/03185 | true=run | pred=walk | ✗ | ent=0.642 conf=0.850 gap=0.770
[2026-05-12 05:45:05] #2264/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.800 gap=0.650
[2026-05-12 05:45:19] #2265/03185 | true=run | pred=run | ✓ | ent=0.206 conf=0.947 gap=0.895
[2026-05-12 05:45:27] #2266/03185 | true=run | pred=run | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-12 05:45:46] #2267/03185 | true=run | pred=walk | ✗ | ent=0.680 conf=0.820 gap=0.700
[2026-05-12 05:46:00] #2268/03185 | true=run | pred=walk | ✗ | ent=0.775 conf=0.750 gap=0.550
[2026-05-12 05:46:03] #2269/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 05:46:14] #2270/03185 | true=run | pred=run | ✓ | ent=0.642 conf=0.850 gap=0.770
[2026-05-12 05:46:35] #2271/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 05:46:38] #2272/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 05:46:54] #2273/03185 | true=run | pred=walk | ✗ | ent=0.447 conf=0.900 gap=0.850
[2026-05-12 05:46:57] #2274/03185 | true=run | pred=run | ✓ | ent=0.168 conf=0.970 gap=0.960
[2026-05-12 05:47:12] #2275/03185 | true=run | pred=run | ✓ | ent=0.651 conf=0.850 gap=0.800
[2026-05-12 05:47:21] #2276/03185 | true=run | pred=run | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 05:47:28] #2277/03185 | true=run | pred=run | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-12 05:48:06] #2278/03185 | true=run | pred=walk | ✗ | ent=0.246 conf=0.950 gap=0.920
[2026-05-12 05:48:13] #2279/03185 | true=run | pred=run | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 05:48:16] #2280/03185 | true=run | pred=run | ✓ | ent=0.688 conf=0.550 gap=0.100
[2026-05-12 05:48:16]   [2280/3185] acc=86% filt=2264
[2026-05-12 05:48:20] #2281/03185 | true=run | pred=run | ✓ | ent=0.321 conf=0.940 gap=0.920
[2026-05-12 05:48:24] #2282/03185 | true=run | pred=run | ✓ | ent=0.639 conf=0.800 gap=0.700
[2026-05-12 05:48:32] #2283/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 05:48:50] #2284/03185 | true=run | pred=walk | ✗ | ent=0.899 conf=0.720 gap=0.520
[2026-05-12 05:48:55] #2285/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-12 05:48:59] #2286/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 05:49:03] #2287/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 05:49:07] #2288/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 05:49:14] #2289/03185 | true=run | pred=run | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 05:49:23] #2290/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 05:49:27] #2291/03185 | true=run | pred=run | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-12 05:49:36] #2292/03185 | true=run | pred=run | ✓ | ent=0.112 conf=0.980 gap=0.970
[2026-05-12 05:49:48] #2293/03185 | true=run | pred=walk | ✗ | ent=0.669 conf=0.850 gap=0.800
[2026-05-12 05:49:56] #2294/03185 | true=run | pred=run | ✓ | ent=0.679 conf=0.850 gap=0.800
[2026-05-12 05:49:59] #2295/03185 | true=run | pred=run | ✓ | ent=1.085 conf=0.700 gap=0.550
[2026-05-12 05:50:03] #2296/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 05:50:27] #2297/03185 | true=run | pred=run | ✓ | ent=0.683 conf=0.850 gap=0.800
[2026-05-12 05:50:51] #2298/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 05:50:54] #2299/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 05:50:59] #2300/03185 | true=run | pred=run | ✓ | ent=0.655 conf=0.850 gap=0.800
[2026-05-12 05:50:59]   [2300/3185] acc=86% filt=2284
[2026-05-12 05:51:04] #2301/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 05:51:29] #2302/03185 | true=run | pred=walk | ✗ | ent=0.595 conf=0.850 gap=0.750
[2026-05-12 05:51:43] #2303/03185 | true=run | pred=walk | ✗ | ent=1.040 conf=0.500 gap=0.250
[2026-05-12 05:52:02] #2304/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.800 gap=0.650
[2026-05-12 05:52:27] #2305/03185 | true=run | pred=run | ✓ | ent=0.461 conf=0.900 gap=0.850
[2026-05-12 05:52:31] #2306/03185 | true=run | pred=run | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-12 05:52:34] #2307/03185 | true=run | pred=run | ✓ | ent=0.778 conf=0.800 gap=0.750
[2026-05-12 05:52:42] #2308/03185 | true=run | pred=run | ✓ | ent=0.210 conf=0.960 gap=0.940
[2026-05-12 05:52:46] #2309/03185 | true=run | pred=run | ✓ | ent=1.010 conf=0.700 gap=0.600
[2026-05-12 05:52:49] #2310/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.800 gap=0.650
[2026-05-12 05:53:00] #2311/03185 | true=run | pred=run | ✓ | ent=0.445 conf=0.895 gap=0.842
[2026-05-12 05:53:03] #2312/03185 | true=run | pred=run | ✓ | ent=0.762 conf=0.833 gap=0.784
[2026-05-12 05:53:11] #2313/03185 | true=run | pred=run | ✓ | ent=0.223 conf=0.960 gap=0.950
[2026-05-12 05:54:05] #2314/03185 | true=run | pred=run | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-12 05:54:08] #2315/03185 | true=run | pred=run | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-12 05:54:11] #2316/03185 | true=run | pred=run | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-12 05:54:32] #2317/03185 | true=run | pred=run | ✓ | ent=0.679 conf=0.850 gap=0.800
[2026-05-12 05:54:35] #2318/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 05:54:40] #2319/03185 | true=run | pred=run | ✓ | ent=0.531 conf=0.850 gap=0.730
[2026-05-12 05:54:45] #2320/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 05:54:45]   [2320/3185] acc=86% filt=2303
[2026-05-12 05:54:58] #2321/03185 | true=run | pred=run | ✓ | ent=0.098 conf=0.980 gap=0.960
[2026-05-12 05:55:03] #2322/03185 | true=run | pred=run | ✓ | ent=0.655 conf=0.850 gap=0.800
[2026-05-12 05:55:05] #2323/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 05:55:13] #2324/03185 | true=run | pred=run | ✓ | ent=0.445 conf=0.895 gap=0.842
[2026-05-12 05:55:17] #2325/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 05:55:44] #2326/03185 | true=run | pred=run | ✓ | ent=0.246 conf=0.950 gap=0.920
[2026-05-12 05:55:48] #2327/03185 | true=run | pred=run | ✓ | ent=0.411 conf=0.904 gap=0.851
[2026-05-12 05:56:08] #2328/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 05:56:24] #2329/03185 | true=run | pred=walk | ✗ | ent=0.599 conf=0.850 gap=0.750
[2026-05-12 05:56:45] #2330/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-12 05:56:49] #2331/03185 | true=run | pred=run | ✓ | ent=0.210 conf=0.960 gap=0.940
[2026-05-12 05:57:12] #2332/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 05:57:15] #2333/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-12 05:57:22] #2334/03185 | true=run | pred=walk | ✗ | ent=0.461 conf=0.900 gap=0.850
[2026-05-12 05:57:39] #2335/03185 | true=run | pred=run | ✓ | ent=0.302 conf=0.940 gap=0.910
[2026-05-12 05:57:42] #2336/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 05:57:51] #2337/03185 | true=run | pred=run | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-12 05:58:11] #2338/03185 | true=run | pred=run | ✓ | ent=0.984 conf=0.700 gap=0.550
[2026-05-12 05:58:20] #2339/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 05:58:24] #2340/03185 | true=run | pred=run | ✓ | ent=0.409 conf=0.895 gap=0.842
[2026-05-12 05:58:24]   [2340/3185] acc=86% filt=2323
[2026-05-12 05:58:28] #2341/03185 | true=run | pred=run | ✓ | ent=0.376 conf=0.930 gap=0.910
[2026-05-12 05:58:48] #2342/03185 | true=run | pred=run | ✓ | ent=0.526 conf=0.891 gap=0.842
[2026-05-12 05:58:57] #2343/03185 | true=run | pred=run | ✓ | ent=0.210 conf=0.960 gap=0.940
[2026-05-12 05:59:18] #2344/03185 | true=run | pred=run | ✓ | ent=0.436 conf=0.842 gap=0.684
[2026-05-12 05:59:21] #2345/03185 | true=run | pred=run | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 05:59:33] #2346/03185 | true=run | pred=run | ✓ | ent=0.867 conf=0.750 gap=0.600
[2026-05-12 05:59:37] #2347/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 06:00:24] #2348/03185 | true=run | pred=walk | ✗ | ent=0.690 conf=0.850 gap=0.810
[2026-05-12 06:00:42] #2349/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-12 06:00:51] #2350/03185 | true=run | pred=run | ✓ | ent=0.160 conf=0.968 gap=0.947
[2026-05-12 06:01:21] #2351/03185 | true=run | pred=run | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-12 06:01:31] #2352/03185 | true=run | pred=run | ✓ | ent=0.571 conf=0.880 gap=0.830
[2026-05-12 06:01:40] #2353/03185 | true=run | pred=run | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-12 06:01:48] #2354/03185 | true=run | pred=run | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-12 06:01:58] #2355/03185 | true=run | pred=run | ✓ | ent=0.328 conf=0.940 gap=0.920
[2026-05-12 06:02:08] #2356/03185 | true=run | pred=run | ✓ | ent=0.210 conf=0.960 gap=0.940
[2026-05-12 06:02:26] #2357/03185 | true=run | pred=walk | ✗ | ent=0.405 conf=0.860 gap=0.720
[2026-05-12 06:02:35] #2358/03185 | true=run | pred=run | ✓ | ent=1.014 conf=0.650 gap=0.400
[2026-05-12 06:02:56] #2359/03185 | true=run | pred=walk | ✗ | ent=1.444 conf=0.520 gap=0.300
[2026-05-12 06:03:34] #2360/03185 | true=run | pred=walk | ✗ | ent=1.144 conf=0.550 gap=0.250
[2026-05-12 06:03:34]   [2360/3185] acc=86% filt=2343
[2026-05-12 06:03:57] #2361/03185 | true=run | pred=walk | ✗ | ent=0.669 conf=0.850 gap=0.800
[2026-05-12 06:04:02] #2362/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 06:04:53] #2363/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 06:04:57] #2364/03185 | true=run | pred=run | ✓ | ent=0.651 conf=0.850 gap=0.800
[2026-05-12 06:05:01] #2365/03185 | true=run | pred=run | ✓ | ent=0.098 conf=0.980 gap=0.960
[2026-05-12 06:05:11] #2366/03185 | true=run | pred=run | ✓ | ent=0.412 conf=0.920 gap=0.890
[2026-05-12 06:05:25] #2367/03185 | true=run | pred=walk | ✗ | ent=0.718 conf=0.842 gap=0.792
[2026-05-12 06:05:36] #2368/03185 | true=run | pred=run | ✓ | ent=0.442 conf=0.900 gap=0.850
[2026-05-12 06:05:40] #2369/03185 | true=run | pred=run | ✓ | ent=0.251 conf=0.950 gap=0.930
[2026-05-12 06:05:47] #2370/03185 | true=run | pred=run | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-12 06:06:06] #2371/03185 | true=run | pred=walk | ✗ | ent=0.995 conf=0.720 gap=0.570
[2026-05-12 06:06:17] #2372/03185 | true=run | pred=run | ✓ | ent=0.307 conf=0.940 gap=0.920
[2026-05-12 06:06:26] #2373/03185 | true=run | pred=run | ✓ | ent=0.232 conf=0.950 gap=0.920
[2026-05-12 06:06:46] #2374/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-12 06:06:55] #2375/03185 | true=run | pred=run | ✓ | ent=0.485 conf=0.880 gap=0.800
[2026-05-12 06:07:02] #2376/03185 | true=run | pred=run | ✓ | ent=0.056 conf=0.990 gap=0.980
[2026-05-12 06:07:06] #2377/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 06:07:15] #2378/03185 | true=run | pred=run | ✓ | ent=0.398 conf=0.920 gap=0.890
[2026-05-12 06:07:29] #2379/03185 | true=run | pred=walk | ✗ | ent=0.984 conf=0.700 gap=0.550
[2026-05-12 06:07:53] #2380/03185 | true=run | pred=run | ✓ | ent=0.206 conf=0.947 gap=0.895
[2026-05-12 06:07:53]   [2380/3185] acc=86% filt=2363
[2026-05-12 06:08:02] #2381/03185 | true=run | pred=run | ✓ | ent=0.424 conf=0.920 gap=0.900
[2026-05-12 06:08:11] #2382/03185 | true=run | pred=run | ✓ | ent=0.387 conf=0.931 gap=0.921
[2026-05-12 06:08:15] #2383/03185 | true=run | pred=run | ✓ | ent=0.168 conf=0.970 gap=0.960
[2026-05-12 06:09:19] #2384/03185 | true=run | pred=walk | ✗ | ent=0.606 conf=0.850 gap=0.750
[2026-05-12 06:09:49] #2385/03185 | true=run | pred=walk | ✗ | ent=0.223 conf=0.960 gap=0.950
[2026-05-12 06:09:54] #2386/03185 | true=run | pred=run | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 06:09:57] #2387/03185 | true=run | pred=run | ✓ | ent=0.411 conf=0.904 gap=0.851
[2026-05-12 06:10:08] #2388/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-12 06:10:17] #2389/03185 | true=run | pred=run | ✓ | ent=0.557 conf=0.880 gap=0.830
[2026-05-12 06:10:29] #2390/03185 | true=run | pred=run | ✓ | ent=0.056 conf=0.990 gap=0.980
[2026-05-12 06:10:32] #2391/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 06:11:28] #2392/03185 | true=run | pred=run | ✓ | ent=0.445 conf=0.895 gap=0.842
[2026-05-12 06:11:42] #2393/03185 | true=run | pred=run | ✓ | ent=0.437 conf=0.895 gap=0.832
[2026-05-12 06:12:33] #2394/03185 | true=run | pred=run | ✓ | ent=0.639 conf=0.800 gap=0.700
[2026-05-12 06:12:38] #2395/03185 | true=run | pred=run | ✓ | ent=0.251 conf=0.950 gap=0.930
[2026-05-12 06:12:41] #2396/03185 | true=run | pred=run | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-12 06:12:44] #2397/03185 | true=run | pred=run | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-12 06:12:52] #2398/03185 | true=run | pred=walk | ✗ | ent=0.688 conf=0.850 gap=0.800
[2026-05-12 06:13:06] #2399/03185 | true=run | pred=walk | ✗ | ent=1.032 conf=0.750 gap=0.700
[2026-05-12 06:13:32] #2400/03185 | true=run | pred=run | ✓ | ent=0.967 conf=0.700 gap=0.550
[2026-05-12 06:13:32]   [2400/3185] acc=86% filt=2383
[2026-05-12 06:13:35] #2401/03185 | true=run | pred=run | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-12 06:13:43] #2402/03185 | true=run | pred=run | ✓ | ent=0.112 conf=0.980 gap=0.970
[2026-05-12 06:13:46] #2403/03185 | true=run | pred=run | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-12 06:13:54] #2404/03185 | true=run | pred=run | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-12 06:14:21] #2405/03185 | true=run | pred=walk | ✗ | ent=0.654 conf=0.850 gap=0.800
[2026-05-12 06:14:24] #2406/03185 | true=run | pred=run | ✓ | ent=0.814 conf=0.800 gap=0.700
[2026-05-12 06:14:27] #2407/03185 | true=run | pred=run | ✓ | ent=0.666 conf=0.800 gap=0.650
[2026-05-12 06:14:58] #2408/03185 | true=run | pred=run | ✓ | ent=0.688 conf=0.550 gap=0.100
[2026-05-12 06:15:01] #2409/03185 | true=run | pred=run | ✓ | ent=1.085 conf=0.700 gap=0.550
[2026-05-12 06:15:09] #2410/03185 | true=run | pred=run | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-12 06:15:29] #2411/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-12 06:15:32] #2412/03185 | true=run | pred=run | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 06:15:36] #2413/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 06:15:42] #2414/03185 | true=run | pred=run | ✓ | ent=0.431 conf=0.920 gap=0.900
[2026-05-12 06:15:50] #2415/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-12 06:15:53] #2416/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 06:15:58] #2417/03185 | true=run | pred=run | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-12 06:16:02] #2418/03185 | true=run | pred=run | ✓ | ent=0.731 conf=0.750 gap=0.600
[2026-05-12 06:16:15] #2419/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 06:16:46] #2420/03185 | true=run | pred=run | ✓ | ent=0.234 conf=0.938 gap=0.875
[2026-05-12 06:16:46]   [2420/3185] acc=86% filt=2403
[2026-05-12 06:16:58] #2421/03185 | true=run | pred=run | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-12 06:17:09] #2422/03185 | true=run | pred=run | ✓ | ent=0.683 conf=0.850 gap=0.800
[2026-05-12 06:18:04] #2423/03185 | true=run | pred=walk | ✗ | ent=1.285 conf=0.650 gap=0.570
[2026-05-12 06:18:20] #2424/03185 | true=run | pred=walk | ✗ | ent=1.243 conf=0.650 gap=0.550
[2026-05-12 06:18:25] #2425/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-12 06:18:38] #2426/03185 | true=run | pred=walk | ✗ | ent=0.669 conf=0.850 gap=0.800
[2026-05-12 06:18:43] #2427/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 06:18:48] #2428/03185 | true=run | pred=run | ✓ | ent=0.655 conf=0.850 gap=0.800
[2026-05-12 06:18:55] #2429/03185 | true=run | pred=run | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-12 06:19:07] #2430/03185 | true=run | pred=walk | ✗ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 06:19:10] #2431/03185 | true=run | pred=run | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-12 06:19:14] #2432/03185 | true=run | pred=run | ✓ | ent=0.683 conf=0.850 gap=0.800
