[2026-05-11 11:58:35] #0001/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.602 | conf=0.850 | gap=0.770
[2026-05-11 20:05:18] #1000/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 20:05:59] #1001/01454 | true=Table-tennis(17) | pred=Push-up(9) | ✗ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-11 20:06:53] #1002/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 20:07:23] #1003/01454 | true=Table-tennis(17) | pred=Jump(8) | ✗ | ent=0.367 | conf=0.880 | gap=0.760
[2026-05-11 20:08:21] #1005/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 20:08:34] #1006/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.822 | conf=0.800 | gap=0.720
[2026-05-11 20:09:19] #1007/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 20:09:57] #1008/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 20:10:23] #1009/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:10:38] #1010/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 20:11:13] #1011/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.464 | conf=0.900 | gap=0.875
[2026-05-11 20:11:29] #1012/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 20:11:43] #1013/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:12:22] #1014/01454 | true=Table-tennis(17) | pred=Push-up(9) | ✗ | ent=0.627 | conf=0.850 | gap=0.800
[2026-05-11 20:12:52] #1015/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=1.060 | conf=0.700 | gap=0.600
[2026-05-11 20:13:07] #1016/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:13:17] #1017/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:14:09] #1018/01454 | true=Table-tennis(17) | pred=Push-up(9) | ✗ | ent=1.190 | conf=0.650 | gap=0.550
[2026-05-11 20:14:24] #1019/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.685 | conf=0.850 | gap=0.810
[2026-05-11 20:15:02] #1020/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.837 | conf=0.800 | gap=0.730
[2026-05-11 20:15:39] #1021/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-11 20:16:06] #1022/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:16:24] #1023/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:16:55] #1024/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-11 20:17:27] #1025/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 20:18:07] #1026/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.698 | conf=0.820 | gap=0.740
[2026-05-11 20:18:42] #1027/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 20:18:52] #1028/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:19:31] #1029/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 20:20:04] #1030/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:20:19] #1031/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:20:38] #1032/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:21:26] #1033/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=1.366 | conf=0.600 | gap=0.500
[2026-05-11 20:21:40] #1034/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:22:10] #1035/01454 | true=Table-tennis(17) | pred=Pick(7) | ✗ | ent=0.984 | conf=0.700 | gap=0.550
[2026-05-11 20:22:24] #1036/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.674 | conf=0.850 | gap=0.800
[2026-05-11 20:22:50] #1037/01454 | true=Table-tennis(17) | pred=Jump(8) | ✗ | ent=0.367 | conf=0.880 | gap=0.760
[2026-05-11 20:23:23] #1038/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.389 | conf=0.900 | gap=0.820
[2026-05-11 20:23:36] #1039/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 20:23:54] #1040/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 20:24:06] #1041/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.822 | conf=0.800 | gap=0.720
[2026-05-11 20:24:56] #1042/01454 | true=Table-tennis(17) | pred=Push-up(9) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:25:25] #1043/01454 | true=Table-tennis(17) | pred=Run(14) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:25:39] #1044/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:26:11] #1045/01454 | true=Table-tennis(17) | pred=Push-up(9) | ✗ | ent=0.279 | conf=0.950 | gap=0.940
[2026-05-11 20:26:33] #1046/01454 | true=Table-tennis(17) | pred=Run(14) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:26:46] #1047/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 20:27:08] #1048/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.318 | conf=0.941 | gap=0.921
[2026-05-11 20:27:36] #1049/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.431 | conf=0.900 | gap=0.860
[2026-05-11 20:27:54] #1050/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.684 | conf=0.842 | gap=0.792
[2026-05-11 20:29:15] #1052/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 20:29:43] #1053/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:31:11] #1055/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=1.259 | conf=0.650 | gap=0.550
[2026-05-11 20:31:41] #1056/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-11 20:32:00] #1057/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.375 | conf=0.900 | gap=0.820
[2026-05-11 20:32:36] #1058/01454 | true=Table-tennis(17) | pred=Push-up(9) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 20:33:09] #1059/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.357 | conf=0.920 | gap=0.880
[2026-05-11 20:33:38] #1060/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=0.505 | conf=0.900 | gap=0.883
[2026-05-11 20:34:32] #1061/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:34:51] #1062/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-11 20:35:29] #1063/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=0.833 | conf=0.800 | gap=0.730
[2026-05-11 20:36:03] #1064/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-11 20:36:29] #1065/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.448 | conf=0.880 | gap=0.810
[2026-05-11 20:36:51] #1066/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.647 | conf=0.850 | gap=0.790
[2026-05-11 20:37:22] #1067/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-11 20:37:34] #1068/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:37:45] #1069/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:38:14] #1070/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-11 20:38:59] #1071/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=0.834 | conf=0.750 | gap=0.650
[2026-05-11 20:39:20] #1072/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.500 | conf=0.900 | gap=0.880
[2026-05-11 20:39:50] #1073/01454 | true=Table-tennis(17) | pred=Run(14) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:40:32] #1074/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 20:41:57] #1076/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.379 | conf=0.920 | gap=0.890
[2026-05-11 20:42:26] #1077/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:43:02] #1078/01454 | true=Table-tennis(17) | pred=Push-up(9) | ✗ | ent=1.113 | conf=0.700 | gap=0.600
[2026-05-11 20:43:58] #1079/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=1.443 | conf=0.550 | gap=0.400
[2026-05-11 20:44:11] #1080/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:44:22] #1081/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.461 | conf=0.900 | gap=0.850
[2026-05-11 20:44:56] #1082/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 20:45:14] #1083/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.746 | conf=0.700 | gap=0.450
[2026-05-11 20:45:50] #1084/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=1.121 | conf=0.650 | gap=0.550
[2026-05-11 20:46:23] #1085/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 20:46:36] #1086/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:46:49] #1087/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 20:47:30] #1088/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:48:01] #1089/01454 | true=Table-tennis(17) | pred=Push-up(9) | ✗ | ent=0.417 | conf=0.920 | gap=0.900
[2026-05-11 20:48:27] #1090/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 20:48:54] #1091/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.750 | conf=0.800 | gap=0.720
[2026-05-11 20:49:07] #1092/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:49:18] #1093/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:49:53] #1094/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 20:50:10] #1095/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-11 20:50:29] #1096/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-11 20:50:49] #1097/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:51:05] #1098/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:51:46] #1099/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.526 | conf=0.880 | gap=0.840
[2026-05-11 20:52:14] #1100/01454 | true=Table-tennis(17) | pred=Run(14) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 20:52:53] #1101/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.664 | conf=0.820 | gap=0.740
[2026-05-11 20:53:23] #1102/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 20:54:01] #1103/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:54:42] #1104/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 20:54:52] #1105/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:55:49] #1107/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=1.092 | conf=0.700 | gap=0.580
[2026-05-11 20:56:15] #1108/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-11 20:56:42] #1109/01454 | true=Table-tennis(17) | pred=Run(14) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 20:57:14] #1110/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.730 | conf=0.820 | gap=0.760
[2026-05-11 20:57:49] #1111/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 20:58:21] #1112/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.674 | conf=0.850 | gap=0.800
[2026-05-11 20:58:38] #1113/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 20:58:53] #1114/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.472 | conf=0.900 | gap=0.860
[2026-05-11 20:59:07] #1115/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-11 20:59:48] #1116/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:00:31] #1117/01454 | true=Table-tennis(17) | pred=Jump(8) | ✗ | ent=0.802 | conf=0.700 | gap=0.500
[2026-05-11 21:00:44] #1118/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:00:59] #1119/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:01:15] #1120/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:01:31] #1121/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:02:03] #1122/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.811 | conf=0.800 | gap=0.750
[2026-05-11 21:02:48] #1123/01454 | true=Table-tennis(17) | pred=Jump(8) | ✗ | ent=0.498 | conf=0.850 | gap=0.730
[2026-05-11 21:03:22] #1124/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-11 21:04:15] #1125/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:05:26] #1127/01454 | true=Table-tennis(17) | pred=Walk-backwards(12) | ✗ | ent=0.996 | conf=0.550 | gap=0.200
[2026-05-11 21:07:20] #1130/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:07:48] #1131/01454 | true=Table-tennis(17) | pred=Run(14) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:08:31] #1132/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=1.469 | conf=0.550 | gap=0.450
[2026-05-11 21:09:03] #1133/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:09:33] #1134/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:09:45] #1135/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 21:10:12] #1136/01454 | true=Table-tennis(17) | pred=Pick(7) | ✗ | ent=1.025 | conf=0.650 | gap=0.500
[2026-05-11 21:10:41] #1137/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:10:57] #1138/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.903 | conf=0.800 | gap=0.750
[2026-05-11 21:11:10] #1139/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 21:11:53] #1140/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 21:12:08] #1141/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.640 | conf=0.850 | gap=0.800
[2026-05-11 21:12:17] #1142/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:12:49] #1143/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.334 | conf=0.920 | gap=0.880
[2026-05-11 21:13:21] #1144/01454 | true=Table-tennis(17) | pred=Jump(8) | ✗ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 21:13:39] #1145/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:14:21] #1146/01454 | true=Table-tennis(17) | pred=Walk-circle(13) | ✗ | ent=0.562 | conf=0.750 | gap=0.500
[2026-05-11 21:15:09] #1147/01454 | true=Table-tennis(17) | pred=Push-up(9) | ✗ | ent=1.235 | conf=0.550 | gap=0.350
[2026-05-11 21:15:25] #1148/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 21:15:58] #1149/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 21:16:28] #1150/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:17:27] #1151/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=1.201 | conf=0.600 | gap=0.450
[2026-05-11 21:17:40] #1152/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 21:18:19] #1153/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.486 | conf=0.900 | gap=0.880
[2026-05-11 21:19:03] #1154/01454 | true=Table-tennis(17) | pred=Push-up(9) | ✗ | ent=1.400 | conf=0.550 | gap=0.350
[2026-05-11 21:19:34] #1155/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 21:20:14] #1156/01454 | true=Table-tennis(17) | pred=Push-up(9) | ✗ | ent=1.373 | conf=0.550 | gap=0.400
[2026-05-11 21:21:01] #1157/01454 | true=Table-tennis(17) | pred=Run(14) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 21:21:55] #1158/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.481 | conf=0.900 | gap=0.870
[2026-05-11 21:22:11] #1159/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.637 | conf=0.850 | gap=0.780
[2026-05-11 21:22:44] #1160/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.375 | conf=0.900 | gap=0.820
[2026-05-11 21:23:22] #1161/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=1.087 | conf=0.700 | gap=0.620
[2026-05-11 21:23:53] #1162/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:24:06] #1163/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:24:49] #1164/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 21:25:19] #1165/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 21:25:32] #1166/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:26:01] #1167/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 21:26:28] #1168/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.279 | conf=0.950 | gap=0.940
[2026-05-11 21:26:47] #1169/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:27:02] #1170/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:27:38] #1171/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-11 21:28:25] #1172/01454 | true=Table-tennis(17) | pred=Walk-backwards(12) | ✗ | ent=1.102 | conf=0.600 | gap=0.350
[2026-05-11 21:28:47] #1173/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:28:58] #1174/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:29:25] #1175/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=1.148 | conf=0.700 | gap=0.650
[2026-05-11 21:29:54] #1176/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=0.688 | conf=0.850 | gap=0.820
[2026-05-11 21:30:24] #1177/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 21:30:38] #1178/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.845 | conf=0.800 | gap=0.720
[2026-05-11 21:30:57] #1179/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:31:12] #1180/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:31:45] #1181/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.742 | conf=0.800 | gap=0.700
[2026-05-11 21:32:12] #1182/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 21:33:16] #1184/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 21:33:35] #1185/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:33:48] #1186/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 21:34:24] #1187/01454 | true=Table-tennis(17) | pred=Walk-circle(13) | ✗ | ent=1.373 | conf=0.550 | gap=0.400
[2026-05-11 21:34:38] #1188/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:34:49] #1189/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:35:06] #1190/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.481 | conf=0.900 | gap=0.870
[2026-05-11 21:35:31] #1191/01454 | true=Table-tennis(17) | pred=Run(14) | ✗ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 21:35:43] #1192/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.637 | conf=0.850 | gap=0.780
[2026-05-11 21:36:00] #1193/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-11 21:36:32] #1194/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:36:58] #1195/01454 | true=Table-tennis(17) | pred=Run(14) | ✗ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 21:37:25] #1196/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.637 | conf=0.850 | gap=0.780
